start	end	text
1645000	1647000	什麼體制更適合中國
1648000	1649000	是啊
1649000	1651000	原來搞什麼基層選舉
1651000	1653000	搞什麼黨內插俄選舉
1653000	1655000	這個都是是啊
1655000	1657000	就搞把黨內搞成
1657000	1659000	插俄選舉慢慢擴大
1659000	1660000	黨內競爭
1660000	1661000	黨內民主就行了
1661000	1662000	黨內分幾派
1662000	1664000	不想搞搞民主就行
1664000	1665000	咱不用搞黨外民主
1665000	1666000	搞黨內民主
1666000	1668000	搞一搞也行啊
1668000	1669000	我剛才講了
1669000	1671000	我講完你還沒聽到啥回事
1671000	1672000	搞黨外民主
1672000	1674000	搞黨內民主搞一搞也行啊
1680000	1682000	明年不會打的臺灣
1683000	1685000	賴蔣明會出一期的
1686000	1687000	三十三零三五年
1687000	1688000	是一個機會傳統
1688000	1689000	總統人感覺要打名牌
1689000	1690000	差不多
1691000	1692000	國內會翻牆的老百姓
1692000	1693000	太少了你說的對
1693000	1694000	總共就幾千萬
1694000	1696000	十四億人總共就幾千萬
1697000	1698000	江單啊
1698000	1700000	江單找個機會吧
1702000	1706000	國際上比較好的
1706000	1708000	平衡民主的效率的
1708000	1709000	這幾句話
1709000	1711000	這一兩句就講不清了
1712000	1714000	2010年到2012年
1714000	1716000	玉可平那些人的
1716000	1718000	基層選舉實驗
1718000	1720000	這個我還沒怎麼研究過
1724000	1726000	對中國直接實行
1726000	1727000	什麼全民選舉這些
1727000	1730000	或者一下子不太大不現實
1731000	1733000	大家不要問新的了
1733000	1734000	我爸就了再回答
1734000	1736000	拍照不要問新的了
1736000	1737000	引力能上常委嗎
1737000	1738000	比較有希望吧
1738000	1739000	魯興社
1739000	1740000	魯興社跟溫
1740000	1742000	跟朋友關係都挺好
1742000	1744000	影鴻副國籍
1744000	1746000	可以政治局不知道
1746000	1747000	假靜靈語
1747000	1748000	去跟我們挖比特幣
1748000	1749000	是嗎
1749000	1750000	譚哥還有這事
1750000	1751000	是不是政治
1751000	1752000	紅山做批評的
1752000	1754000	能和常委說上話嗎
1754000	1756000	紅山本身早做早期
1756000	1757000	都是靠市長化的
1757000	1759000	他後期也那個了
1760000	1765000	鄧穎明
1765000	1767000	鄧趙麟是從徐州去
1767000	1769000	鄧趙麟又不再熟悉
1772000	1774000	老家為什麼要搞這個陳克傑
1774000	1776000	就為了敲打李鵬
1776000	1778000	陳克傑不給李鵬的老婆
1778000	1780000	送了六顆什麼鑽石
1780000	1782000	為了敲打陳克傑
1782000	1784000	震懾觀察
1784000	1785000	然後陳克傑
1785000	1787000	當時得罪了那個韓庶賓
1787000	1788000	韓庶賓
1788000	1792000	对了韩树兵 韩树兵俩人都是柳州铁路局的
1792000	1797000	韩树兵是中纪委的常务副书记兼高检的检察长
1797000	1802000	韩树兵跟老江是铁盖 加上刚才老李鹏的关系
1802000	1806000	就收拾他一顿 加上乘客也在政治上特别幼稚
1806000	1810000	就是判的特别重 这个就是把人打死
1810000	1814000	中信集团会的 但是排到啥时候不知道了
1815000	1819000	成文高里站 立站书 这都老故事了
1819000	1823000	大家去看看别人 老故事我就后边讲
1823000	1827000	好了好了 不要问新的了 政治立委不知道
1827000	1831000	散户在A股还有机会吗 没多少机会
1831000	1836000	去朝美股吧 京东还不了解
1836000	1839000	卢展宫 卢展宫原来提过
1839000	1842000	林安顺 我不讲过了吗 去看我那个
1842000	1845000	王浩入场够欠我觉得
1847000	1850000	单独聊几句 你这聊怎么弄
1850000	1854000	我现在没有一对一了 我的时间太紧张了
1854000	1857000	高市早苗会来吗
1857000	1861000	我也想问他 我也想问他
1861000	1864000	好了就这样吧 好了谢谢 周末愉快
1864000	1867000	周末愉快 谢谢大家
1867000	1870000	谢谢各位会员朋友 谢谢打赏的朋友
1870000	1873000	谢谢几个老朋友 谢谢
1873000	1877000	大家做个好梦
