start	end	text
2361960	2366640	所以呢就是发现了胡锦涛把他你看81年我记得
2367080	2368880	呃胡锦涛还是建委副主任
2369320	2371640	呃然后就当了三个月的嘛三个月就
2371880	2375240	当了这个甘肃的团生委书记当了三四个月的
2375640	2380120	呃这个政听级然后82年就调到了团中央当书记84年就
2380760	2383000	解决了这个第一书记解决了政部
2383680	2384640	也就是说
2385240	2390320	他胡锦涛从副厅到正到正部这三部只花了
2390680	2391720	呃三四年的时间
2392280	2394200	然后到85年他去贵州
2394520	2395520	88年到西藏
2395880	2400640	啊这一系列的这个到88年你看宋平已经当了组织部长了92年当常委
2401040	2404360	十四大整个的这个过程啊是宋平操盘的
2404920	2405600	啊他知道
2405960	2408600	呃就是在大换届的时候
2408980	2411220	这个操盘人对这个影响啊
2411620	2412500	大于一把手
2413420	2417860	就是你比如说陈希为什么影响力大呀就是因为他负责了整个二十大的
2418140	2422380	这个操盘的到现在为止你看蔡奇强王的家人只能加到省
2422900	2424060	就是省会城市的
2424820	2425620	书记这一集
2426580	2429540	我再给大家举个例子什么大换届的时候中督部
2430300	2431700	中督部长的权力会很大
2432460	2434940	当然不不不不一定是组织部长
2435180	2436900	就一定有一个操盘人
2437880	2439920	就是申选哪些人上来哪些人下去
2440320	2444520	哪些人是这个岗位一定有一个是主策划人这个策划人很关键
2445040	2447720	就是广东那家广东省委宣传部
2449080	2452480	当时有个副部长忘了姓林应该是他太太是个副省长
2453640	2456800	啊后来呢就是他主持了一届这个
2457720	2459120	广东省委的大换届
2460120	2461560	广东的很多个
2461800	2465720	呃就是这个听级干部包括很多个市委书记在广东的
2466220	2467660	都是他给搞上来的
2468500	2472820	这个哥们呢就是后来被被抓了之后呢他记性特别好
2473540	2478780	谁打麻将输了给他多少钱呀送了他多少钱他记得特别清楚进去之后多多多
2479100	2481780	就是全部给说出来了
2483300	2485060	说出来之后呢就弄了一批人
2485580	2487260	啊当时胡春华在的时候就是
2487540	2490700	当时查了好多人就是因为上一期就是在
2491320	2495800	在那个汪洋汪洋那个时候换届啊就是这个林什么德的也可以查一下
2496880	2499480	啊他太太其实影响力都不如这个副部长
2500200	2504720	啊当时很多的那个市委书记干的干的就被免了或者掉嫌质了
2506720	2509000	就是因为给他打麻将对林森林森德吧
2510280	2513200	就是因为打麻将啊就给他送钱啊你这个
2513760	2517200	所以打麻将也不是多大事后来这个频调到这到那的
2517200	2524940	所以就是这个是一个广东省的缩影大家可以看看整个中途部现在的这个二十一大的换届现在已经成立这个组长啊
2525260	2529940	也成立工作组了习近平亲自任组长现在呢就是进行按照这个要找干部了
2530980	2532180	二十大的换届呢
2533300	2538260	二十大的换届也是二一年就提前了一年的前一年的三月份成立的这个小组
2539020	2540900	啊大家就知道这个
2541480	2550880	宋平所以胡锦涛这个92年能进这个常委跟宋平的这个推荐提名离不开当然这拍边呢还是那几个老家伙
2551400	2553440	他只是这个但是老家伙大家知道
2553960	2556520	老家户他需要别人给他提供选项
2557280	2558040	提供思路
2558820	2561380	啊需要有人在前面跑包括一下陈云尤其是
2561880	2564200	陈云干什么事你看陈云都躲在后边
2564960	2568560	比如说这个搞这个当时搞这个胡耀邦
2569060	2569840	就是让
2570300	2573900	博弈波站在民主生活会上第一个站起来攻击
2574400	2575420	这个
2575680	2576460	胡耀邦
2576960	2580800	后来胡耀邦后来博弈波大家都骂胡耀邦博弈波说你看
2581060	2584900	你这个人妄为负义因为胡耀邦把你们61个叛徒给解放出来
2585160	2586700	结果你第一个攻击他
2587200	2588980	后来博弈波自己说
2589500	2593100	说我不就是我不想攻击他
2593340	2595900	就是意思就是后面有人指使
2596480	2600200	包括很多个场合陈云都是指使他的那几个马仔什么王河兽啊
2600460	2603020	有些时候是邓丽群啊跳出来在前面
2603280	2604560	陈云王躲在后边
2604820	2607120	所以这些老家户们他们真是
2608600	2610960	就是中国这几千年的阴谋轨迹
2611220	2613260	这些家户们就是他妈的
2614020	2615820	天天的都学的炉火神经了
2617100	2618120	这是胡锦涛
2618640	2622480	第二个呢就是文家宝文家宝呢其实他只能算半个波乐
2622700	2624580	因为文家宝主要的当时的波乐
2624840	2626780	主要是孙大光地址部的部长
2627040	2629320	地址部当时就想在全国选这个
2629600	2632420	年轻一点的这个干部结果就选到了这个
2632680	2634460	甘肃当时文家宝当时只是处长
2634980	2637540	啊处长结果接待孙大光的时候
2637800	2640340	孙大光觉得挺好就就掉了但是
2640600	2643680	文家宝就直接就是从当地的这个
2643940	2644780	傅厨就是
2645220	2646760	副厨长跳成了副局长
2647020	2648300	就是因为甘肃省绝的
2648540	2650180	呃别没有面子就把他
2651160	2652440	直接提了两集
2652700	2656880	所以所以宋明所以宋明包括把他放走啊
2657120	2659480	好多时候其实有别的部门要你啊
2661400	2663120	老单位不放你也没办法
2664480	2665480	所以你看
2665880	2667040	这个
2668320	2671880	能送能送他走能放他走啊其实文家宝也是
2672160	2676520	挺感谢宋明的包括后来到中央啊文家宝跟宋明其实关系也不错
2676760	2678880	所以文家宝也买宋明的面子
2679760	2681720	还有一个包括像朱镕基
2681980	2682660	朱镕基
2682940	2687780	呃是主要是马虹的这个学生了啊但是有马虹跟宋明是庆佳嘛
2688060	2689180	50年代在
2689580	2691460	呃在这个东北的时候啊
2691900	2692500	呃
2692740	2696340	应该就有交情然后像87年朱镕基能去上海
2696620	2698860	啊其实是离不开这个宋平的
2699140	2700340	啊帮忙的大家知道
2700580	2701460	呃
2702140	2703500	为什么让你朱镕基去
2703760	2705460	那个上海当市长呢
2705700	2707500	还知道江泽民怎么去的上海吧
2707800	2710120	江泽民去了上海江泽民找了一圈人
2710720	2713200	你还找了那个延怀去给陈云
2713440	2715760	给陈因为延怀是陈远的死党吗
2716000	2717440	让他去陈家说
2717960	2720520	找了赵紫阳一个好朋友跟赵紫阳说
2721040	2723320	然后找了古墓跟邓小平说
2723840	2725400	呃然后还有汪道函
2725640	2727800	汪道函去给那个推荐组的说
2728080	2732040	啊这因为江泽民这个家伙比较狡猾嘛他去到北京太复杂了
2732560	2734600	北京当时已经太复杂了他就想走
2734900	2737700	然后他因为从小他因为年轻时候在上海工作
2737700	2738900	我觉得上海市长最好
2739140	2742420	所以花了很多功夫啊去上海去上海
2742620	2745300	咱想想朱镕基那么幸运吗同样上海市长
2745460	2747940	啊你想想就一两就一两个人说你吗
2747940	2750220	所以但是所以宋平肯定是启动之一
2750700	2752980	啊所以宋平也算朱镕基的半个博乐
2753620	2756220	那在宋平身上呢大家可以
2756220	2759940	我呃就是刚才说的还有两个帮什么两个帮呢
2760180	2761380	一个叫西北帮
2761820	2763260	一个叫清华帮
2764240	2766160	就是他遗留下来了这两个帮
2766520	2770520	西北帮是哪些呢就是以甘肃为主体的这些干部
2771000	2774680	啊就是大家想想啊甘肃除了现在政坛
2774680	2777680	其实就是前些前几年的政坛大家想想啊
2777800	2779480	中纪委书记是李希
2779880	2781640	中组部长服务部长是谁
2781880	2784280	是江兴志这两个都是甘肃出来的呀
2785200	2788120	啊这两个是中国最中国最主要的两个岗位啊
2789960	2791880	啊包括其实像后面的
2792100	2794100	像再往早一点的像吴怡
2794420	2798500	提拔吴怡早年的主要是讽计心就是宋平的后面的甘肃书记
2798940	2803620	啊包括像那个王刚啊就就中办中办主任那时的啊
2803620	2806540	就这很多就西北除了很多人就甘肃一个省啊
2806740	2809740	你扩大再往这个西北帮你再扩大一点就是
2810020	2813540	加上你把膳吸拉进来整个西北局的后里留下来的
2813900	2816460	啊所以这个西北帮的就是绵延狠烈
2816460	2817740	还有一个就是清华帮
2818340	2820700	清华帮呢清华帮的开山鼻祖是谁呢
2820800	2822080	主要就刚才说的刘兵
2822720	2824400	啊这个刘兵是谁呢
2824760	2827480	刘兵呢早年当过清华大学的党委副书记
2827760	2831440	当时陈睡瑶呢就是宋平的太太呢也是清华当副
2831440	2832480	所以两个人大班子
2832800	2834600	所以对于刘兵是非常熟悉的
2835040	2837800	宋平主政甘肃以后呢就让刘兵啊
2838240	2839640	啊到这个
2840080	2843200	就干到那个甘肃部有兰州大学吗到兰州大学的党委书记
2843800	2846200	啊就是想把兰大搞好点后来又发现
2846400	2848840	又让刘兵呢直接就是到省委副书记
2849460	2852060	省委副书记呢然后又当了省委常务副书记
2852500	2853980	后来又当了人大主任
2854540	2856740	啊刘兵呢因为在清华这个部分啊
2857020	2858380	是是比较高的
2858580	2860180	因为大家知道清华
2860540	2861580	就是那个
2863020	2865180	习近平当时上清华大家知道吧
2865700	2868380	啊因为他对他有点清华情侣所以
2868820	2871980	呃文的那时候推荐的时候其实你要解决两个问题
2872020	2873340	第一个地方给你指标
2874300	2875740	第二个呢清华院接收你
2876300	2877460	地方给指标呢
2877920	2882960	呃就是因为他选的这个沿岸那个陕西陕北这个地方啊是因为
2883320	2884280	他不是乱选的
2884320	2887200	因为当时给北京也是最口令外的到这个地方呢
2887680	2890480	呃因为是习仲勋闹革命的地方
2890480	2892240	所以很多老部下在那里
2892720	2894800	所以拿指标拿到这个指标呢
2895080	2897200	啊其实习近平在当地也做了工作了
2897200	2898480	但是报上来之后呢
2898720	2900720	因为当时习仲勋呢还没有平反
2901720	2902960	大家想七几年
2903280	2904800	习仲勋还是问题人物呢
2904800	2907240	你大家知道那个时候很注视背景和出身吧
2908440	2910600	按照道理是不能允许习近平的
2910600	2911880	习近平又写了三个
2911880	2912960	第一志愿清华
2912960	2913640	第二志愿清华
2913640	2914960	第三个志愿还是清华
2914960	2916560	不是清华就不去了
2919760	2920480	是不是
2922960	2924160	大家听听党史啊
2924160	2925320	知道历史怎么来的
2926600	2927160	嗯
2927640	2928360	然后呢
2928360	2928960	当时呢
2928960	2930960	因为在清华主持工作的就是刘冰
2930960	2933080	当时清华的一二把手那个
2933320	2934040	叶静怡
2934040	2935040	谢静怡啊
2935040	2937040	就是老毛那个女朋友
2937340	2938060	应该不在
2938380	2939260	然后
2939700	2940260	呃
2940260	2941580	然后就是刘冰在主持工作
2941580	2942620	她说那个
2942740	2943940	那个有什么不行啊
2944260	2944460	啊
2944460	2946460	所以就让当地搞了个土证明
2946460	2948140	就是自己杂张的证明
2948140	2949020	就说
2949300	2949700	呃
2949700	2951140	习仲勋什么什么是
2951140	2952340	是那个然后
2952740	2953700	搞了个土材料
2953700	2955420	然后就把习近平弄进清华了
2955420	2955740	所以
2955740	2956700	所以
2956820	2958780	习近平对刘冰是非常认可的
2958860	2959340	啊
2959980	2961260	那刘冰之后呢
2961260	2962340	就他退休之后呢
2962340	2963420	就一直在在清华
2963420	2964020	像
2964140	2965340	每年过年过节啊
2965340	2966660	这些像刘延东啊
2966680	2967160	沉溪啊
2967160	2968560	这些人肯定都要去的
2969040	2969440	啊
2969880	2970640	呃
2970640	2971360	但是
2971440	2973800	整个这个清华系的这个
2973800	2975280	鼻祖最老的
2975400	2976480	应该就是
2976840	2977120	呃
2977120	2978640	就是这个谁宋平了
2978840	2978960	呃
2978960	2981800	如果说那个方丈是刘冰的话
2981960	2982440	啊后
2982440	2982960	后边方丈
2982960	2984040	他传给沉溪了
2984280	2984600	呃
2984600	2986440	他的菩萨应该就是
2986680	2986840	呃
2986840	2987520	宋平
2987600	2989560	因为宋平背负最是最老了
2989800	2990600	再往下
2990600	2991640	就是最老的政局
2991640	2993240	清华出身的政局常委了
2993640	2993880	啊
2993880	2995720	然后下面你还朱镕基也听他的
2995740	2997260	胡锦涛也听这个
2997460	2998100	宋平的
2998100	3000340	所以就是宋平就是这个庙里的
3000340	3001740	清华这个庙里的菩萨
3002060	3002260	好
3002260	3003780	后面这些人啊
3003780	3004940	他都得过来
3004940	3005780	拜拜菩萨
3011060	3012780	这是这个清华吧
3013100	3014180	那现在咱说到了
3014180	3015420	因为这些东西其实大家
3015420	3017140	我说的这些所有东西都是
3017340	3017580	呃
3017580	3019020	都是这个能查到啊
3019300	3019460	啊
3019460	3020020	党史上
3020020	3021860	包括谁的回忆路上都能查到的
3022180	3024300	那咱们下部再简单说一说
3024460	3025540	宋平跟习近平的
3025560	3027000	这个有什么冤远
3027000	3029040	因为这两个人其实离得很远的
3029200	3029720	啊
3029720	3030880	其实离得很远的
3031280	3031680	呃
3031680	3032720	首先呢
3032720	3035720	这个宋平跟这个习仲勋老习的这个关系啊
3036240	3037520	首先他们在50年代
3037520	3039120	他们是一个派系的
3039120	3039280	啊
3039280	3040840	都是周深面的这个人
3041160	3041400	啊
3041400	3042800	因为宋平在
3042800	3043120	呃
3043120	3044040	当过周的秘书
3044040	3044920	那个政策秘书
3044920	3045640	大家知道
3045640	3046440	那50年代
3046440	3046880	大家知道
3046880	3048560	习仲勋调到中央之后
3048560	3049840	他担任的是谁
3049840	3050440	是
3050440	3053320	呃周恩来的国务院的副总理兼秘书长
3053320	3055120	国务院的副秘书长就是国务院的
3055220	3056900	呃就是大管家嘛
3056900	3058220	其实事实上就是
3058220	3060220	呃周恩来的这个大秘
3060220	3062060	所以你看习这一家人啊
3062060	3063740	对周恩来的这个
3063740	3065300	都是非常有感情的
3065300	3065700	啊
3065700	3066700	就是当年
3066700	3068940	呃周恩来的后人拍了一个叫什么
3068940	3070860	西花亭什么一个
3070860	3073020	是一个影测还是一个电影啊
3073020	3075340	还是一个就是电影影集啊
3075340	3077900	当时搞了一个叫什么西花亭的一个活动
3077900	3079260	当时那个
3079260	3080460	远清王也去了
3080460	3082780	而且都是据说讲的讲的流泪了
3082780	3084300	就是讲那个
3084360	3087960	他父亲怎么回忆给总理之间的这个感情的
3087960	3088200	啊
3088200	3088920	所以
3088920	3090360	所以他们这个
3090360	3090880	这是一个
3090880	3093560	所以宋平跟跟这个习仲勋当时
3093560	3095440	其实也是经常打打交道的
3095440	3096880	因为50年代的时候
3096880	3099040	宋平是在纪委当副主任嘛
3099040	3099200	啊
3099200	3099600	习
3099600	3101000	习仲勋是副总理
3101000	3102720	来知道这个中间啊
3102720	3103160	其实
3105000	3107480	其实来往也是比较多的应该
3107480	3110040	再加上在西贝局的时候啊
3110040	3110920	拍照有声音吗
3110920	3111480	能听到吗
3111480	3111800	拍照
3115120	3117080	拍照能听到帮我打一个
3118360	3120440	就是没有声音的话
3120440	3123000	大家就自己可能是vpe的问题
3123000	3124520	或者是退出你vpe的问题
3124520	3126200	或者是这个系统的问题
3126200	3126760	你关了在上
3126760	3128040	拍照不如
3128040	3129400	不如那个稳定
3129400	3130080	谢谢
3130080	3131000	呃
3131000	3131800	保特姆
3131800	3132680	保特姆
3132680	3133240	啊
3133240	3134480	今天我好多
3134480	3135960	我看不清楚那个屏幕
3136600	3138200	然后再加上什么呢
3138200	3139680	大家知道那个
3139680	3142200	宋平60年代就被赶到这个西贝局
3142200	3143120	西贝局的
3143300	3146180	成为西贝局的委员了吗
3146180	3147340	那习仲勋大家知道
3147340	3149220	他是西贝局的书记呆过
3149220	3151380	在西贝局主持过工作
3151380	3152820	是这个无码禁宁
3152820	3154540	他是西贝局的那一码
3154540	3155100	啊
3155100	3156300	所以这个就是他们俩
3156300	3157100	其实联系很多
3157100	3158740	到了改革开放以后呢
3158740	3159180	呃
3159180	3162700	习仲勋跟宋平一块出发过美国
3162700	3164740	两个人做一个团友啊
3164740	3166020	大家知道那个在国内
3166020	3166620	憋了那么久
3166620	3167820	两个人两个人
3167820	3169380	老哥们一块去美国玩了
3169380	3171380	这都留下了美好的这个回忆啊
3172360	3174080	到了82到87年呢
3174080	3176280	老习其实被胡耀邦任命为说
3176280	3177280	书记处的那个
3177280	3179480	其实第一书记相当于主持工作
3179480	3181480	当时因为常委会事实上不存在
3181480	3182480	有老邓跟
3183680	3185080	是就是不是不存在
3185080	3187280	当时因为常委会就不经常运作
3187280	3190480	因为最高决策人是是邓晓明吧
3190480	3192480	他其实跟陈云有些矛盾
3192480	3193480	有些问题谈不好的
3193480	3195080	就经常不开常委会
3195080	3196280	但是书记处啊
3196280	3197880	是当时是权力比较大的
3198880	3200880	邓晓明当时就想把书记处变成
3200880	3203780	这个50年代的这个书记处吧
3203780	3206780	老毛说50年代书记处书记邓晓明
3206780	3207780	就说你是副帅吗
3207780	3209780	所以习仲勋有些时候
3209780	3211780	其实他的实权是很大的
3211780	3213780	你别看有那么多元老
3213780	3215780	但是他书记处第一书记这个
3215780	3218780	他应该是不是第一书记
3218780	3220780	那外里应该排名在他前面
3222780	3223780	但是他有很长一段时间
3223780	3225780	是习仲勋在主持工作
3227780	3228780	所以他当时实权很大的
3229680	3230680	宋平当时是国务委员
3230680	3231680	建计委主任
3231680	3233680	所以两个打交道也有很多
3233680	3235680	所以老习现在一直是
3235680	3237680	宋平的这个劳领导
3238680	3240680	是劳领导
3240680	3242680	就是两个人关系应该比较熟悉
3242680	3243680	都屠西北台的
3251680	3252680	5U的角子
3252680	3253680	你给我写的信我没看到啊
3253680	3255680	我没有收到啊
3259680	3260680	当然到后来
3260680	3262680	宋平其实主要
3262680	3264680	其实跟陈云的保守派
3264680	3265680	跟你进一些
3265680	3267680	习仲勋其实跟改革派
3267680	3268680	跟进一些
3268680	3270680	到87年以后习仲勋就下来了
3270680	3271680	但是
3271680	3272680	因为大家知道
3272680	3274680	宋平跟不同派系的人
3274680	3275680	还都能保持一个关系
3275680	3277680	所以他俩的关系应该还算不错的
3277680	3279680	习近平跟本人
3279680	3281680	跟宋平这个派系
3281680	3283680	不仅是宋平本人最早的发生
3283680	3285680	他本人跟他们的关系
3285680	3286680	最早发生在哪呢
3286680	3287680	最早其实就是
3288580	3289580	他上清华
3289580	3290580	找到刘冰
3291580	3292580	所以
3292580	3293580	习近平后来有次
3293580	3294580	回忆
3294580	3295580	大家查一下
3295580	3296580	习近平他专门点了
3297580	3298580	说了刘冰
3298580	3299580	当时说
3299580	3300580	刘冰在主持工作
3300580	3302580	就让他上了清华
3302580	3303580	所以这个是改变了
3303580	3304580	习近平的命运
3304580	3305580	他上了清华
3305580	3306580	才离开了陕北
3306580	3307580	离开了陕北
3307580	3308580	才后来
3308580	3309580	按照道理
3309580	3311580	那个工程兵大原生毕业
3311580	3312580	还知道是要回源单位的
3312580	3313580	但是
3313580	3314580	习近平当时也搞了个特殊
3314580	3315580	去了
3315580	3316580	给耿彪
3317480	3318480	当秘书
3321480	3322480	然后包括
3322480	3324480	习近平在甘肃
3324480	3326480	在这个福建的时候
3328480	3329480	他知道
3329480	3331480	就是接替向南
3331480	3332480	担任
3332480	3333480	这个省委书记
3333480	3334480	就是陈光毅吧
3334480	3336480	陈光毅当时就是甘肃
3336480	3337480	的省委副书记
3337480	3338480	还是副省长
3338480	3339480	调过来的
3339480	3340480	就是因为他跟
3340480	3341480	陈云派系
3341480	3342480	这种关系
3342480	3343480	所以调过来
3343480	3344480	当了省委书记
3344480	3345480	现在网上
3345480	3346380	很多人传说
3346380	3347380	习近平和
3347380	3349380	陈光毅的关系不好
3349380	3350380	但是这个情况
3350380	3351380	是经不起推敲的
3351380	3352380	为什么呢
3352380	3353380	因为习近平
3353380	3354380	在向南走了之后
3354380	3356380	习近平是在
3356380	3358380	陈光毅当省委书记的时候
3358380	3360380	陈光毅当福建省委书记
3360380	3361380	是86-930
3361380	3362380	在这个期间
3362380	3363380	习近平是
3363380	3365380	到宁德当了书记
3365380	3366380	当然
3366380	3367380	在这个期间
3367380	3368380	习近平在
3368380	3370380	就下面选举
3370380	3372380	就是他一个人
3372380	3373380	被选举
3373380	3374380	但是他没过半数
3374380	3375380	可能被选下来了
3376280	3377280	因为下面
3377280	3378280	那时还政庭级
3378280	3379280	不是傅政宁省市
3379280	3380280	这种情况下
3380280	3381280	陈光毅把他
3381280	3382280	安排到宁德当
3382280	3383280	市委书记
3383280	3384280	让他独当以面
3384280	3385280	解决政庭级
3385280	3386280	完了之后
3386280	3387280	到了90年
3387280	3388280	又把他
3388280	3389280	弄到了
3389280	3390280	福州当
3390280	3391280	市委书记
3391280	3392280	当然没解决常委
3392280	3393280	到93年的时候
3393280	3394280	习近平
3394280	3395280	才解决了
3395280	3396280	省委常委
3396280	3397280	才晋升为
3397280	3398280	副部级
3398280	3399280	中间
3399280	3400280	大家知道
3400280	3401280	让不让你
3401280	3402280	到省委当书记
3402280	3403280	但是省委书记
3403280	3404280	说了算
3404280	3405280	让不让你
3406180	3407180	但是
3407180	3408180	中组部说了算
3408180	3409180	那
3409180	3410180	既然让他
3410180	3411180	当
3411180	3412180	就是当了
3412180	3413180	福州当
3413180	3414180	书记
3414180	3415180	这应该是
3415180	3416180	陈光毅支持的
3416180	3418180	那没有让他
3418180	3419180	解决
3419180	3420180	没有给他
3420180	3421180	解决省委常委
3421180	3422180	应该是
3422180	3423180	中组部
3423180	3424180	出了问题
3424180	3425180	具体什么问题
3425180	3426180	这个是
3426180	3427180	一个米
3427180	3428180	大家有空
3428180	3429180	可以去考证一下
3429180	3430180	在90-93年
3430180	3431180	这个
3431180	3432180	中组部
3432180	3433180	对习近平
3433180	3434180	出了什么问题
3434180	3435180	如果大家
3436080	3437080	不好
3437080	3438080	那会什么情况
3438080	3439080	我就不把你
3439080	3440080	安到
3440080	3441080	福州当书记了
3441080	3442080	是不是
3442080	3443080	大家想想
3443080	3444080	当年李强也是这样
3444080	3445080	习近平想把
3445080	3446080	张德江
3446080	3447080	给他留下的秘书长
3447080	3448080	张熙调走
3448080	3449080	张熙当然是
3449080	3450080	省委常委秘书长
3450080	3451080	他为了不得罪
3451080	3452080	张熙
3452080	3453080	不得罪张熙
3453080	3454080	背后的张德江
3454080	3455080	他就先把
3455080	3456080	张熙调到了
3456080	3457080	浙大当党委书记
3457080	3458080	当然他跟张熙聊
3458080	3459080	你这个年纪大了
3459080	3460080	马上退休了
3460080	3461080	到
3461080	3462080	浙大
3462080	3463080	你可以多干净
3463080	3464080	所以你看
3464080	3465080	当时
3465080	3465980	李强将省委常委
3465980	3466980	接这大党委书记
3467980	3468980	完了之后
3468980	3469980	李强
3469980	3470980	他从温州市委
3470980	3471980	去调任秘书长
3471980	3472980	没解决常委
3473980	3474980	李强是
3474980	3475980	工作了
3475980	3476980	我忘了多长时间之后
3476980	3477980	才解决的
3477980	3478980	省委常委
3478980	3479980	这个情况
3479980	3480980	就跟这个一样
3480980	3481980	能让谁当秘书长
3481980	3482980	这省委书记
3482980	3483980	决定的
3483980	3484980	进不进省委常委
3484980	3485980	解不解决
3485980	3486980	副部级的中组部
3486980	3487980	决定
3487980	3488980	你看
3488980	3489980	习近平喜欢有李强
3489980	3490980	就把他弄到秘书长上
3490980	3491980	然后
3491980	3492980	他们决定不了
3492980	3493980	中组部的事
3493980	3495880	所以李强只能等一等
3495880	3496880	过几年
3496880	3497880	然后
3497880	3498880	中组部也认可这个事实
3500880	3501880	还有一个
3501880	3502880	证据在哪里
3502880	3503880	就是
3503880	3504880	大家知道
3504880	3505880	蔡奇是陈光毅的
3505880	3506880	大秘书
3506880	3507880	如果他们俩
3507880	3508880	如果
3509880	3510880	习近平和陈光毅
3510880	3511880	关系不好的话
3511880	3512880	他大概率
3512880	3513880	跟蔡奇也好
3513880	3514880	不在哪块去
3514880	3515880	要不然蔡奇
3515880	3516880	胆大了
3516880	3517880	胆也太大了
3517880	3518880	就是
3518880	3519880	他的老板
3519880	3520880	讨厌一个人
3520880	3521880	他偷偷的跟这个人
3521880	3522880	搞好
3522880	3523880	搞好关系
3524780	3525780	老大喜欢
3525780	3526780	老板喜欢人
3526780	3527780	他就喜欢人
3527780	3528780	老板不喜欢人
3528780	3529780	就不喜欢人
3529780	3530780	所以他跟蔡奇
3530780	3531780	能
3531780	3532780	攀上习近平
3532780	3533780	习近平能跟蔡奇搞成哥们
3533780	3534780	很大的程度上
3534780	3535780	因为习近平跟
3535780	3536780	陈光毅
3536780	3537780	应该是关系不错的
3538780	3539780	当然了
3539780	3540780	他跟陈光毅的关系
3540780	3541780	肯定打不到
3541780	3542780	跟向南的这种关系
3548780	3549780	再加上
3549780	3550780	大家知道
3550780	3551780	习近平后来的发展
3552680	3553680	在
3553680	3554680	1999年之前
3554680	3555680	曾静宏接任
3555680	3556680	中组部长之前
3556680	3557680	习近平
3557680	3558680	打通曾静宏之前
3558680	3559680	其实
3560680	3561680	来自
3561680	3563680	宋平派系的
3563680	3564680	力量
3564680	3565680	是习近平
3565680	3566680	是习近平
3566680	3567680	离不开的力量
3567680	3568680	因为几任
3568680	3569680	中组部长
3569680	3570680	加上
3570680	3571680	这些
3571680	3572680	在中央
3572680	3573680	在地方
3573680	3574680	力量都很强
3574680	3575680	那么
3575680	3576680	习近平从
3576680	3577680	这家
3577680	3578680	搞的那家大公关
3578680	3579680	我在视频里讲的
3579680	3580680	大公关
3580680	3581680	宋平也是一个
3581680	3582680	公关的对象
3582680	3583680	为什么呢
3583680	3585680	虽然宋平退休多年了
3585680	3586680	但是宋平
3586680	3587680	他对
3587680	3588680	就是
3588680	3589680	2001几年
3589680	3590680	宋平对
3590680	3591680	当时在台上的
3591680	3592680	这个
3592680	3593680	胡锦当和温家宝
3593680	3595680	他都是有非常大的影响的
3595680	3597680	如果这个环节
3597680	3598680	你不攻下来
3598680	3599680	他在背后说点话
3599680	3600680	话什么的
3600680	3601680	对习近平的这个
3601680	3602680	进步
3602680	3603680	是一个毁灭性影响的
3603680	3604680	所以习近平
3604680	3605680	是非常成熟的
3605680	3606680	他对宋平
3606680	3607680	对宋平身边的人
3607680	3609680	一直都保持了非常
3609680	3612680	好的这个沟通关系
3612680	3613680	是吧
3613680	3614680	然后
3614680	3615680	包括晨熙
3615680	3616680	从清华的这个序列
3616680	3618680	跟晨熙
3618680	3619680	跟这个
3619680	3620680	刘斌
3620680	3621680	跟
3621680	3622680	跟这个宋平
3622680	3623680	包括
3623680	3624680	跟宋平的
3624680	3625680	秘书
3625680	3626680	彭清华
3626680	3627680	习近平都保持了
3627680	3629680	比较好的这个关系
3629680	3631680	那习近平上台以后呢
3631680	3632680	他也继承了
3632680	3633680	西北
3633680	3634680	就是西北邦的这个
3634680	3635680	后备人才
3635680	3636680	西北邦的
3636680	3638680	后备人才有哪些呢
3638680	3639680	就是
3639680	3640680	刚才说的
3640680	3641680	就是李希
3641680	3643680	后来当了中级委书记
3643680	3644680	江兴志
3644680	3646680	后来当了中路无常副部长
3646680	3647680	包括陈宝生
3647680	3648680	当了
3648680	3649680	后来当了教育部长
3649680	3650680	包括好彭
3650680	3651680	后来当了
3651680	3652680	刘宁
3652680	3655680	国作为主任和刘宁的书记
3655680	3657680	其实他们对
3657680	3658680	习近平对整个西北邦
3658680	3659680	还是
3659680	3661680	网开以面了很多
3661680	3662680	还知道当时
3662680	3663680	甘肃的这个书记
3663680	3664680	叫陆浩
3664680	3665680	陆浩当时是
3665680	3666680	犯了一点什么事
3666680	3667680	当时也是免于处罚
3667680	3668680	免于
3668680	3669680	就是处罚
3669680	3671680	好像给了个党内警告
3671680	3673680	按照道理他那个情况
3673680	3675680	应该是给他降级的
3675680	3676680	给他降级的
3676680	3677680	但是后来也没降级
3677680	3678680	警告一下就过去了
3678680	3679680	而且没有公开
3679680	3681680	包括彭静华
3681680	3683680	彭静华那个大家知道
3683680	3685680	其实他
3685680	3686680	贪腐上
3686680	3687680	经济上有很多问题
3687680	3688680	当时有段时间
3688680	3690680	差点传他被调查
3690680	3692680	后来不仅没事
3692680	3693680	还在二十大上身为了
3693680	3694680	副国级
3694680	3696680	变成了全国人大副原长
3697680	3698680	所以这个就是
3698680	3699680	他对整个的西北邦
3699680	3701680	还是比较后代的
3701680	3702680	不管是因为是
3702680	3703680	清华的原因
3703680	3704680	还是西北邦的原因
3704680	3706680	习近平跟他们都是
3706680	3708680	很这个的
3708680	3710680	然后到了近些年
3710680	3711680	其实宋平又起了
3711680	3713680	一个特殊的作用
3713680	3715680	因为宋平老了之后
3715680	3716680	他也不大愿意
3716680	3718680	除非有非常特别的
3718680	3721680	才开口去推荐一些人
3721680	3723680	但是他的习近平来说
3723680	3724680	他一很大
