start	end	text
2069220	2071220	好多就是本人怎么样
2071220	2073220	大家不太了解
2073220	2075220	我给大家介绍一下
2076220	2078220	就是我从改革开放开始介绍
2078220	2080220	因为我现在我的介绍基本上
2080220	2082220	就是从改革开放来介绍
2089220	2090220	稍等一下
2097220	2098220	好开
2104220	2106220	一个呢就是这个改革开放
2106220	2108220	以后第一任的社长叫朱牧芝
2108220	2110220	朱牧芝这个人比较有名
2110220	2112220	他是129运动的大家知道
2112220	2114220	然后北大毕也参加过129运动
2114220	2116220	昨天我也讲了129运动的这个情况
2116220	2117220	大家知道了
2118220	2120220	他是129运动之后呢
2120220	2123220	到了那个129师
2123220	2124220	就抗战的时候
2124220	2126220	他到了129师的政治部的宣传部
2126220	2128220	然后跟这个邓小平
2128220	2129220	跟您刘伯承认识了
2129220	2131220	邓小平对他非常认可
2131220	2133220	因为邓小平是政委主管政治部
2133220	2136220	所以朱牧芝从那个时候就跟着老邓
2136220	2138220	成为老邓手下的笔杆子
2138220	2140220	当时他写了一篇文章
2140220	2141220	谢谢Cobb
2141220	2142220	谢谢Cobb 讲牛人
2142220	2144220	你肯定是中年男人
2144220	2145220	你肯定了解我
2146220	2148220	他就写了一帮
2148220	2150220	刘伯承当时写的什么
2150220	2151220	纵论战局当时
2151220	2152220	对刘伯承
2152220	2154220	对当时129师的这个宣传
2154220	2157220	八路军的宣传都起了很大的作用
2157220	2160220	然后他解放以后他就到新华社了
2160220	2164220	在新华社一直很早就干到副社长
2164220	2165220	中间文革之后
2165220	2168220	文革中间他就被中原来推荐
2168220	2171220	中原来推荐他接了新华社的社长
2171220	2173220	然后一直干到
2173220	2175220	从72年一直干到77年
2175220	2177220	然后就去了中宣部当常务副部长
2177220	2180220	后来80年就接了
2180220	2183220	中国对外宣传领导小组的组长
2183220	2189220	然后后来又去了文化部当部长
2189220	2192220	应该当了三四年时间
2192220	2197220	他在新华社当副社长的时候
2197220	2199220	创立对外的这种宣传
2199220	2202220	就是原来只重视新华社对内的
2202220	2205220	他就是开始搞新华社对外的
2205220	2207220	就是我新华社对外影响对外
2207220	2211220	另外他是中国大外宣体系的奸基人
2211220	2215220	因为他负责了好几年中国的大外宣
2215220	2219220	然后另外他创立国务院的新闻办制度
2219220	2222220	和中国外宣系统都是叫新闻办
2222220	2225220	他创立了新闻发言人制度
2225220	2228220	也是这个老先生给创立的
2228220	2231220	所以中国大外宣基本上就是老猪头弄的
2231220	2235220	他退休之后一直在搞人权研究会的会长
2235220	2237220	整天跟欧美论战
2237220	2240220	说中国怎么有人权搞了人权白皮书
2240220	2241220	什么主权优于人权
2241220	2244220	这是他人生中的污点
2244220	2247220	这个老头就稍微有点左
2247220	2251220	属于比较左的 偏左的这么一个人
2251220	2254220	但是第二任就是珍涛
2254220	2255220	珍涛大家没大听过
2255220	2258220	他是1977年的82年 大概当了5年
2258220	2260220	珍涛是中原来的人
2260220	2264220	一直在60年代就在国务院外事办当秘书长
2264220	2269220	后来当过驻南斯拉夫的大使
2269220	2271220	然后当时终于来提的提名的
2271220	2273220	后来当驻法国大使
2273220	2274220	他就知道他的外交系统
2274220	2277220	因为一直是咱们州总理管
2277220	2279220	到1977年就到新华社当副社长
2279220	2281220	然后接了市长
2281220	2284220	当了几年
2284220	2288220	后来又到了全国人大当副秘书长
2288220	2291220	他和后边的就是穆清
2291220	2293220	1978年代知道邓小平
2293220	2298220	因为新华社在历次的活动中
2298220	2300220	都起了很大的作用
2300220	2303220	一个是文革中有一个朱木理事件
2303220	2304220	这个事件挺有名
2304220	2306220	反正就是他们支持邓小平
2306220	2310220	然后就是文革后的真理标准大讨论
2310220	2312220	然后他们是最早否定文革的
2312220	2316220	所以这几期新华社都是比较
2317220	2320220	立了功诺 再站在正确的关口
2320220	2323220	当时就是给天安门事件平反
2323220	2324220	写那篇文章的时候
2324220	2325220	当时风险是很大的
2325220	2327220	当时还是华国锋在台上的
2327220	2330220	曾涛跟穆清当时的总编说
2330220	2332220	如果这个事出了这个事
2332220	2333220	咱俩一块儿坐牢
2333220	2334220	我陪你坐牢
2334220	2336220	当时他们就把那篇报道发出去了
2336220	2338220	当然那个华国锋
2338220	2340220	后来也认可了这个东西
2340220	2342220	欢迎三弟
2342220	2344220	认可了这个事情
2344220	2348220	所以也没事 碰上了一个温和的领导
2352220	2354220	碰上了也比较幸运
2354220	2355220	所以曾涛这个人大家知道
2355220	2358220	他是比较有风骨的
2358220	2359220	就是比较有风骨的
2359220	2362220	我比较赞赏他的
2362220	2365220	然后曾涛之后就是穆清
2365220	2366220	穆清是比较有名的
2366220	2368220	他在82年的92年
2368220	2370220	干了10年的新华社社长
2370220	2373220	穆清在新华社的威望是比较高的
2373220	2376220	就是他一开始是那个解放日报
2376220	2379220	东北日报的笔杆一直在写东西
2379220	2381220	然后当了新华社上海社长
2381220	2385220	58年就当了国内部的主任副社长
2385220	2386220	就开始当副社长了
2386220	2388220	大家知道那个交易录和王敬喜
2388220	2389220	都是他搞出来的
2389220	2390220	特别是交易录
2390220	2392220	当时中共宣传了大半个世纪
2392220	2394220	到现在习近平对习近平
2394220	2396220	当时都造成了很大的心理冲击
2396220	2398220	这个交易录的典型
2398220	2402220	是穆清发掘报道给推出来的
2402220	2405220	到77年他就当了新华社的总编
2405220	2407220	他给曾涛是打板子的
2407220	2409220	曾涛一把手他是二把手
2409220	2411220	但是穆清这个老爷子还是比较好的
2411220	2413220	64的时候他当时说了一句话
2413220	2416220	他说今天是中国历史上最黑暗的意义
2416220	2417220	就说了这么句话
2417220	2420220	但是他到92年才下去的
2420220	2422220	穆清的老丈人大家知道是谁吧
2422220	2425220	是那个叙泛庭
2425220	2428220	这个将军为了证明自己的清白
2428220	2430220	中共在将军里面唯一一个
2430220	2433220	拋附自己的用那个刀
2433220	2437220	所以他就是一个冷知识典
2437220	2439220	穆清跟前任的区别
2439220	2441220	他是一个记者
2441220	2443220	他本身是个记者出身
2443220	2444220	他一直亲自写稿
2444220	2446220	一直到了他当
2446220	2447220	当到总编辑还亲自写稿
2447220	2448220	亲自改稿
2448220	2450220	所以穆清这个人
2450220	2452220	在他非常平易近人
2452220	2454220	就穿过那个军大挂
2454220	2455220	穿过破军大挂
2455220	2457220	跟这些年轻人
2457220	2463220	都是能够很平等的交流的
2463220	2465220	当时新华社大家知道
2465220	2466220	有个名记者叫唐师澄
2466220	2467220	唐老鸦
2467220	2470220	唐师澄能受到保护
2470220	2472220	能一直就是因为穆清
2472220	2474220	当时唐师澄唐老鸦回忆
2474220	2477220	因为唐师澄跟穆清的
2477220	2480220	儿子大学同班同学
2480220	2483220	唐师澄他是照摄影的
2483220	2484220	他写东西其实不怎么样
2484220	2485220	你看他写回忆录
2485220	2486220	兼三导四的
2486220	2487220	但他摄影很好
2487220	2489220	另外这个人敢打敢拼
2489220	2491220	他喜欢冲在第一线
2491220	2493220	当时穆清第一把他特招进来了
2493220	2494220	相当于他说
2494220	2497220	摄影是新闻的翅膀
2497220	2498220	所以把他招进来
2498220	2500220	所以就给唐师澄配了
2500220	2502220	很早80年代就给他配了大个大
2502220	2505220	穆清的司机也听他指挥
2505220	2507220	后来社长郭超人的司机
2507220	2509220	也经常唐师澄用
2509220	2511220	唐师澄所以很早就买了
2511220	2512220	BPG大个大
2512220	2514220	摄力给配的
2514220	2516220	然后一有报道他就冲到第一线
2516220	2519220	所以当时给县人
2519220	2521220	在报纸上留下自己的报
2521220	2523220	所以当时唐师澄
2523220	2524220	就是北京市的这些报道
2524220	2525220	他经常出现在第一线
2525220	2527220	后来又跑到中东
2527220	2528220	大家知道
2528220	2530220	在那个炮火笼笼中
2530220	2531220	去搞的报道
2531220	2533220	最后他这个人很拼
2533220	2535220	唐师澄
2535220	2536220	你从这一个
2536220	2537220	非常有个性的这一个人
2537220	2538220	也不怎么听管
2538220	2539220	但是后边的记者
2539220	2542220	我过后会接着讲唐师澄的故事
2542220	2544220	后来又把唐师澄
2544220	2545220	后边的社长就把他给开除了
2545220	2548220	但是从他跟牧卿的交往
2548220	2550220	你就知道牧卿这个老头的
2550220	2552220	这个人的威望
2552220	2553220	他平易近人
2553220	2554220	这个东西
2554220	2556220	牧卿当时有两个最大的梦想
2556220	2558220	一个是盖一栋新闻大廈
2558220	2559220	第二个是带一对人
2559220	2560220	这两个他基本都实现了
2560220	2561220	盖一个大廈
2561220	2563220	另外培养了一对人
2563220	2565220	所以他在这里有10年
2565220	2568220	所以就带很多新华社的
2568220	2570220	记者的这种风范
2570220	2572220	就是从牧卿开始
2572220	2574220	牧卿郭超人田松明三人
2574220	2575220	带起来的
2575220	2577220	所以我刚才说的是错误的
2577220	2580220	不是说共产党的干部就是错误
2580220	2582220	牧卿这个老头就很让人尊重
2584220	2586220	然后下一任就是郭超人
2586220	2589220	郭超人也是牧卿一手提拔出来的
2589220	2591220	郭超人这个人也是很有
2591220	2593220	七人
2593220	2595220	就是五六年他都北大毕业之后
2595220	2596220	一开始一毕业
2596220	2598220	就要求自己要到
2598220	2599220	就提了两个著名的
2599220	2602220	要到祖国最需要的地方
2602220	2604220	要到最危险的基层
2604220	2606220	所以他一开始就到了西藏
2606220	2608220	当时西藏还没有解放
2608220	2609220	大家知道
2609220	2610220	所以他就整个西藏
2610220	2612220	58年左右解放
2612220	2613220	农奴解放
2613220	2615220	整个都是他来
2615220	2617220	都是这个谁
2617220	2618220	郭超人报道的
2618220	2620220	另外郭超人当时中国那个人
2620220	2622220	中国的那个登山队
2622220	2623220	登
2623220	2625220	谢谢
2625220	2626220	谢谢Mark
2626220	2627220	谢谢你的打赏
2627220	2630220	让我在家里的地位又上升了一点点
2630220	2632220	所以他当时那个
2632220	2634220	中国的登山队登珠峰
2634220	2635220	郭超人就冲在第一线
2635220	2637220	也跟着上了珠峰
2637220	2638220	据说是没有登顶
2638220	2640220	也登到了六七千米的样子
2640220	2641220	所以这个人是很拼
2641220	2643220	所以他在西藏待了这么多年
2643220	2645220	他骑个马
2645220	2646220	骑个破马
2646220	2648220	把整个西藏据说是走遍了
2648220	2649220	跟这些牧民交往
2649220	2650220	到第一线
2650220	2651220	是非常拼的一个人
2651220	2653220	这也是他为什么早死
2653220	2654220	就是因为在西藏
2654220	2655220	把那个底子打坏了
2655220	2657220	后来他又到陕西
2657220	2658220	到四川
2658220	2659220	四川的时候是七八年
2659220	2661220	四川正好改上改革开放
2661220	2663220	所以四川很多的报道也是他搞的
2663220	2665220	然后到了
2665220	2667220	后来就是83年当了秘书长
2667220	2670220	就是跟着那个牧卿
2670220	2671220	84年当副社长
2671220	2673220	然后到92年就接了社长
2673220	2674220	他也是当了八年社长
2674220	2675220	到2000年
2675220	2677220	2000年他是死在任上的
2677220	2678220	死在任上的
2678220	2679220	非常感人
2679220	2680220	他也是一个
2680220	2681220	就是寫稿
2681220	2682220	自己亲自寫稿
2682220	2683220	一个大笔杆子
2683220	2685220	一直到后来还亲自写稿
2685220	2687220	而且他这个人跟牧卿关系非常好
2687220	2689220	牧卿当时有句话
2689220	2691220	两人经常在那个办公室
2691220	2692220	两人抽着一丸
2692220	2693220	全是那个烟头子
2693220	2694220	然后改稿
2694220	2695220	然后牧卿经常说
2695220	2696220	说给你一段稿
2696220	2697220	删你一段稿
2697220	2698220	像要你的三斤肉
2698220	2699220	你就看出来
2699220	2701220	牧卿对改稿的执着
2701220	2702220	也看出
2702220	2703220	就是
2703220	2704220	郭超人对自己稿子的喜爱
2704220	2706220	也看出来牧卿跟他的关系
2706220	2708220	这种话不是好关系
2708220	2710220	是说不出来的
2710220	2711220	所以你看
2711220	2712220	郭超人他是个拼命三郎
2712220	2714220	郭超人也是没有架子
2714220	2715220	对那个谁
2715220	2716220	对那个唐氏藤
2716220	2717220	他们关系特别好
2717220	2719220	他当时写过一部很著名的篇
2719220	2721220	当时和写的跟牧卿三个人
2721220	2722220	就是那个历史的审判
2722220	2723220	就八一年
2723220	2724220	这部篇子
2724220	2727220	这部文章是非常有名的
2727220	2729220	所以像牧卿
2729220	2730220	郭超人还有人民日报
2730220	2731220	有个范靖仪
2731220	2732220	这三个人
2732220	2734220	都是非常有名的三个人
2736220	2738220	就红色暴人吧
2738220	2740220	比较有名的这三个人
2743220	2745220	比较有风骨的这个
2749220	2750220	对
2750220	2752220	这个时候我讲的太投入
2752220	2753220	还是错过一些留言
2753220	2754220	大家现在先不要留
2754220	2755220	过会再留
2755220	2756220	然后付费留言
2756220	2757220	大家到时候都那个一下
2757220	2759220	我重点来那个一下
2759220	2760220	谢谢朱利亚
2760220	2762220	朱利亚你不早就是会员了吗
2765220	2767220	可能不是我认识的
2767220	2770220	我的保姨大哥朱利亚
2771220	2772220	郭超人这个事
2772220	2774220	然后下一个郭超人
2774220	2776220	临时去世的之后
2779220	2782220	当时临时调来了田聪明
2783220	2784220	田聪明这个人
2784220	2786220	在政坛上有非常有名的
2787220	2789220	他是新华社内蒙分社出来的
2789220	2792220	一开始在那个农牧组当组长
2792220	2794220	这个时候他发明了一个人
2794220	2795220	叫刘云山
2796220	2797220	他发现了刘云山
2797220	2801220	把刘云山调到了农牧组当组员
2802220	2804220	后来田聪明就调到周慧
2805220	2807220	就给内蒙古的第一书记叫周慧
2807220	2808220	八零年
2808220	2809220	给周慧当书记
2809220	2811220	周慧就是五九年
2811220	2813220	因为给彭德怀说好话
2813220	2815220	被盖下去那个人
2815220	2817220	也比较开明的一个人
2817220	2818220	他给周慧当秘书
2818220	2821220	后来田聪明就当了内蒙的常委
2821220	2823220	和秘书长当了内蒙的副书记
2823220	2825220	这个中间他就提拔了刘云山
2825220	2828220	从新华社记者给他提拔到了
2828220	2831220	那个内蒙自治区的团委副书记
2831220	2833220	宣传部副部长
2833220	2835220	然后最后刘云山被发现了之后
2835220	2837220	就调到中央了
2837220	2839220	所以你看刘云山是田聪明
2839220	2841220	田聪明是刘云山的最主要的恩主
2841220	2843220	早期最主要的恩主
2843220	2845220	所以他对刘云山
2845220	2847220	刘云山对他是非常尊重的
2847220	2849220	然后到了1988年
2849220	2852220	他田聪明就调到了西藏当副书记
2852220	2854220	这个时候西藏的书记呢
2854220	2856220	其实是胡锦涛
2856220	2858220	所以胡锦涛对田聪明
2858220	2860220	也非常认可的这么一个人
2860220	2862220	到了1990年
2862220	2864220	他就回到了广电部当副部长
2864220	2866220	他就跳出了
2866220	2868220	一开始是新华社系统
2868220	2870220	跳出了党政系统
2870220	2872220	到广电部当副部长
2872220	2874220	然后到了98年当了广电总局局长
2874220	2876220	他在广电总局
2876220	2878220	田聪明这个人还是搞改革的
2878220	2880220	做了很多事
2880220	2882220	发行这个改革
2882220	2884220	原来全垄断的
2884220	2886220	他搞了个村村通
2886220	2888220	每个农村都通电视的广播电视
2888220	2890220	所以这是田聪明搞的
2890220	2892220	后来2000年他就接了
2892220	2894220	郭超人当社长
2894220	2896220	后来一直干了8年
2896220	2898220	干了8年
2898220	2900220	应该是
2900220	2902220	所以田聪明
2902220	2904220	他本身也是记者出生早年
2904220	2906220	他对同事
2906220	2908220	也跟前几年一样
2908220	2910220	然后保护同事
2910220	2912220	当时那些新华社
2912220	2914220	当时跟地方争执非常严重
2914220	2916220	都是田聪明一直保护这些同事
2916220	2918220	跟同事相处也比较愉快
2918220	2920220	当时他一上任就搞了几个步
2920220	2922220	不要从村伍为社长
2922220	2924220	叫我老前或者聪明同志
2924220	2926220	不要
2926220	2928220	我不否定过去
2928220	2930220	我个人的这些东西
2930220	2932220	也不叫指示
2932220	2934220	所以给大家很平等
2934220	2936220	所以跟很多人现在对他也很怀念
2936220	2938220	你看他到了新华社之后
2938220	2940220	内蒙那些老同事随便给他打电话
2940220	2942220	让他约个大夫
2942220	2944220	他都给帮忙
2944220	2946220	比较干实事的一个人
2948220	2950220	所以他这个期间
2950220	2952220	他在新华社期间
2952220	2954220	我给大家讲个例子
2954220	2956220	新华社权利有多大
2956220	2958220	新华社给地方干账
2958220	2960220	当时大连有个武器攻弹
2960220	2962220	当时是孙春兰的大连当书记
2962220	2964220	当时新华社就给爆了
2964220	2966220	然后孙春兰就打报告给朱镕基
2966220	2968220	说新华社这个报道不对
2968220	2970220	后来田聪明就了解情况
2970220	2972220	然后他整个大连
2972220	2974220	大连示威给他道歉
2974220	2976220	还有一次辽宁就是
2976220	2978220	流行那个情流感
2978220	2980220	辽宁的神灵道就不想爆
2980220	2982220	但是新华社还是给爆了出来
2982220	2984220	所以辽宁对这个新华社
2984220	2986220	关系不好
2986220	2988220	就是这个原因
2990220	2992220	所以在这个阶段
2992220	2994220	田聪明开始搞经营了
2994220	2996220	他一个特点
2996220	2998220	新华社从这个阶段开始搞经营了
2998220	3000220	因为市场经济了
3000220	3002220	2000年开始
3002220	3004220	加入世贸了都开始搞经营了
3004220	3006220	所以新华社衍生出一个
3006220	3008220	庞大的经营体系
3008220	3010220	他也开始搞竞争了
3010220	3012220	彩边,营销体系
3012220	3014220	特别是搞出来营销体系
3014220	3016220	田聪明可能是新华社
3016220	3018220	本土产生的最后一个口碑
3018220	3020220	威望各方面都比较
3020220	3022220	一个社长
3022220	3024220	到现在很多人怀念田聪明
3024220	3026220	然后马上新华社就迎来了一个党棍
3026220	3028220	一个党棍社长
3028220	3030220	当时唐师藤
3030220	3032220	中间被
3032220	3034220	幕清保护他
3034220	3036220	中间被他的
3036220	3038220	国外部的国际部的部长
3038220	3040220	给开除了
3040220	3042220	后来很多人帮唐老崖发声
3042220	3044220	包括尼平,包括李照星
3044220	3046220	大家都知道
3046220	3048220	他在中东太拼了
3048220	3050220	吐着血做报道
3050220	3052220	但是当时国际部
3052220	3054220	还是把他开除了
3054220	3056220	后来查出来的国际部的部长
3056220	3058220	是一个间谍
3058220	3060220	田聪明就把他又捞回来了
3060220	3062220	田聪明又把那个谁
3062220	3064220	唐老崖捞回来了
3064220	3066220	唐老崖得那个什么白血病
3066220	3068220	是很严重的
3068220	3070220	不报销是不行的
3070220	3072220	所以就把他捞回来了
3072220	3074220	唐老崖对田聪明也非常认
3074220	3076220	田聪明的口碑也可以
3076220	3078220	下一任社长就叫李从军
3078220	3080220	李从军他是
3080220	3082220	极大毕业山大博士
3082220	3084220	完了就到
3084220	3086220	中宣部的研究室
3086220	3088220	到一直干到政研室主任
3088220	3090220	完了就下放到
3090220	3092220	浙江宁波市委副书记
3092220	3094220	浙江宣传部副部长
3094220	3096220	后来98年他接了梁平波
3096220	3098220	他是陈密尔
3098220	3100220	浙江宣传部长陈密尔的前任
3100220	3102220	然后他是梁平波的后人
3102220	3104220	梁平波大家知道谁吧
3104220	3106220	当时他父亲
3106220	3108220	也是一个
3108220	3110220	南方新四军的
3110220	3112220	一个高级将领
3112220	3114220	也是陈密尔的老部下
3114220	3116220	所以梁平波跟
3116220	3118220	曾庆红关系非常好
3118220	3120220	都是陈密尔
3120220	3122220	这一波人的
3122220	3124220	上海老人的
3124220	3126220	所以梁平波
3126220	3128220	他不喜欢当官
3128220	3130220	梁平波就喜欢画画
3130220	3132220	他退休之后
3132220	3134220	但是梁平波跟曾庆红关系非常好
3134220	3136220	所以你看
3136220	3138220	李从军给他当副手
3138220	3140220	所以取得他的认可
3140220	3142220	所以李从军从这个时候
3142220	3144220	就投入了那个谁
3144220	3146220	也可能更早就投入了曾庆红的人
3146220	3148220	所以他从01年
3148220	3150220	就到了中宣部当副部长
3150220	3152220	这个进步算很早的
3152220	3154220	2007年到了新华社当社长
3154220	3156220	2007年大家知道
3156220	3158220	还是曾庆红在人事上画一圈比较大
3158220	3160220	到14年退休
3160220	3162220	李从军是谁
3162220	3164220	因为他在浙江待过
3164220	3166220	但是他在习没上来之前
3166220	3168220	就在浙江待的
3168220	3170220	跟习相当于没有多少
3170220	3172220	他
3172220	3174220	离开浙江的时候
3174220	3176220	习还没到浙江
3176220	3178220	所以他也不算习的人
3178220	3180220	但是他也起来了
3180220	3182220	所以你最后看一下
3182220	3184220	他是曾的人
3184220	3186220	所以他跟另一句话关系也不错
3186220	3188220	他很跨了三个时代这个人
3188220	3190220	三个时代
3192220	3194220	大家没事戳戳在
3194220	3196220	没事打打赏
3196220	3198220	大周末的不带孩子给大家打打赏
3198220	3200220	让我有点小金库
3200220	3202220	在家里有点地位
3202220	3204220	要不然天天有人有意见
3204220	3206220	中年男人都懂
3214220	3216220	李从军
3216220	3218220	其实你看他的特点
3218220	3220220	他是一个外人
3220220	3222220	他从来没在新华社工作过
3222220	3224220	他也不是个记者
3224220	3226220	也不是什么专业的
3226220	3228220	后来他为了塑造自己比较专业
3228220	3230220	专门跟他的小秘书
3230220	3232220	姓韩
3232220	3234220	几个人还写了一篇文章
3234220	3236220	然后自己给自己弄了个奖
3236220	3238220	所以他为了证明
3238220	3240220	所以在新华社
3240220	3242220	你的专业很重要
3242220	3244220	你要不会写稿子
3244220	3246220	所以另外他是个传统的官僚
3246220	3248220	所以李从军
3248220	3250220	他跟下面的这些人交往也不多
3250220	3252220	原来这些记者们都能
3252220	3254220	直接找社长找总缅
3254220	3256220	他从他这开始就很难了
3256220	3258220	所以他在口碑不是很好
3258220	3260220	另外他比较左
3260220	3262220	李从军这个人是很左的
3262220	3264220	跟前几人都不一样
3264220	3266220	所以这是一个很典型的
3266220	3268220	左派
3268220	3270220	但是他也有他的功劳
3270220	3272220	第一个他开通了新华社
3272220	3274220	他开通了网络电视
3274220	3276220	他的CNN
3276220	3278220	不是跟CCTV竞争的
3278220	3280220	他主要是对外传播的
3280220	3282220	有什么重大的事件
3282220	3284220	他对外传递中国的声音
3284220	3286220	或者是中国的来报道
3286220	3288220	另外
3288220	3290220	他开启了一个重大突发
3290220	3292220	事件的报道
3292220	3294220	应急机制
3294220	3296220	因为他这个期间经历了
3296220	3298220	新疆的75事件
3298220	3300220	后期
3300220	3302220	经历了问川地震
3302220	3304220	所以新华社
3304220	3306220	他也跟其他媒体要讲的
3306220	3308220	比如说问川地震
3308220	3310220	你回答的
3310220	3312220	当时大家就是哪个媒体
3312220	3314220	中央就想知道
3314220	3316220	正区是什么情况
3316220	3318220	跟正区已经中断了
3318220	3320220	那谁能把人拍进去
3320220	3322220	谁先把信息弄进去
3322220	3324220	哪个媒体就证明你行
3324220	3326220	媒体之间也是天天要
3326220	3328220	要争取我
3328220	3330220	所以打赢了他们
3330220	3332220	所以李从军就搞了
3332220	3334220	这种突发报道
3334220	3336220	买了很多直播设备
3336220	3338220	花了很多钱
3338220	3340220	这个是李从军
3340220	3342220	李从军下去之后就蔡明照
3342220	3344220	蔡明照是五五年出生的
3344220	3346220	部队出来就到江苏分社
3346220	3348220	后来回到乃至大学
3348220	3350220	然后到江苏分社
3350220	3352220	他很早就到江苏分社当
3352220	3354220	二把手了
3354220	3356220	然后又到山东分社当社长
3356220	3358220	常务副总编新华社的三把手
3358220	3360220	然后零一到
3360220	3362220	他就是长期在外宣系统工作
3362220	3364220	就是零一到零九年
3364220	3366220	是中国外宣办的
3366220	3368220	对外宣传办的副主任
3368220	3370220	就是外宣办跟国新办
3370220	3372220	是两个牌子一套人
3372220	3374220	他的副主任
3374220	3376220	零九年就开始干中宣部副部长
3376220	3378220	也管外宣
3378220	3380220	干了三年
3380220	3382220	完了之后
3382220	3384220	一二到一三年很短暂
3384220	3386220	一三年就接了外宣办的主任
3386220	3388220	然后呢
3388220	3390220	一四年就接任了新华社社长
3390220	3392220	2000年退休干了六年也是
3392220	3394220	他呢
3394220	3396220	最后的提拔呢
3396220	3398220	主要还是留影山体的
3398220	3400220	就是给留影山体
3400220	3402220	但是还有一种说法呢
3402220	3404220	他跟另一句话关系很好
3404220	3406220	就是这个有人说是造谣
3406220	3408220	他应该另一句话关系不错
3408220	3410220	因为另完成啊大家知道
3410220	3412220	另完成就是另一句话的弟弟
3412220	3414220	也在新华社工作
3414220	3416220	另完成后来搞投资呢
3416220	3418220	也投资过金融街网站
3418220	3420220	就后来在美国上市了
3420220	3422220	那个蔡明照的小老婆
3422220	3424220	不是小老婆
3424220	3426220	就二婚的那个老婆
3426220	3428220	也在金融街工作过
3428220	3430220	所以他们这个关系是撇不掉的
3430220	3432220	而且那个另一句话的那个
3432220	3434220	他去世的那个哥哥的孩子
3434220	3436220	叫令狐什么剑吧
3436220	3438220	大家想想那个叫令狐野
3438220	3440220	叫令狐什么剑
3440220	3442220	新华社好像
3442220	3444220	所以他分不开的这种关系
3444220	3446220	而且你做这个新华社社长
3446220	3448220	你跟这个就是在中间
3448220	3450220	系统工作你跟老令关系不好
3450220	3452220	当然是不行的
3452220	3454220	但是呢他跟另一句话
3454220	3456220	在他仕途上没起什么作用
3456220	3458220	应该主要的提拔
3458220	3460220	还是在刘永山完成他最后一波
3460220	3462220	完成的
3462220	3464220	他也是一个
3464220	3466220	他一直不是记者出身
3466220	3468220	不是写稿
3468220	3470220	就是搞在新华社里搞政治的那一波
3470220	3472220	还有呢
3472220	3474220	他在国信办的时候开始管网络的
3474220	3476220	所以他在
3476220	3478220	国信办之前
3478220	3480220	他是管过一段时间的网络的
3480220	3482220	他身上
3482220	3484220	也有个槽色事件
3484220	3486220	当年在江苏当副社长的时候
3486220	3488220	跟那个徐习生
3488220	3490220	在那个办公室瞎搞
3490220	3492220	被人抓了现行的
3492220	3494220	这是一个槽色事件
3494220	3496220	我是个正经的博主
3496220	3498220	所以我只能提一提
3498220	3500220	细节你们就不要问了
3500220	3502220	我估计你们也不是很感兴趣
3504220	3506220	然后呢
3506220	3508220	就是这个时候插播一段
3508220	3510220	就是蔡明照有一个
3510220	3512220	竞争者叫李伟
3512220	3514220	卢伟
3514220	3516220	大家后来很有名
3516220	3518220	就是他一开始
3518220	3520220	从贵陵起家
3520220	3522220	在广西副社长
3522220	3524220	后来到广西社长
3524220	3526220	和经济社长
3526220	3528220	就是卢伟一直不是写搞的
3528220	3530220	他一直搞经营的
3530220	3532220	在广西的时候
3532220	3534220	他能当副社长
3534220	3536220	就是因为他搞建设
3536220	3538220	就盖楼
3538220	3540220	搞聪明
3540220	3542220	后来田聪明就把他
3542220	3544220	调到总社搞经营
3544220	3546220	因为当时
3546220	3548220	看他脑子比较和灵光
3548220	3550220	所以到了14年左右
3550220	3552220	卢伟
3552220	3554220	脚踩不斜仰望天空
3554220	3556220	给那个小孩拍照
3556220	3558220	这一套都是卢伟
3558220	3560220	这个班底会给他做
3560220	3562220	这也是中国的领导人
3562220	3564220	第一次有了形象策划师
3564220	3566220	在之前
3566220	3568220	老江大家发现他没有
3568220	3570220	形象策划的
3570220	3572220	所以老江你还经常挖鼻孔
3572220	3574220	被人拍到了
3574220	3576220	所以老江的很多
3576220	3578220	就是用这个
3578220	3580220	老温这是第一个
3580220	3582220	北京市社委宣传部副部长
3582220	3584220	13年
3584220	3586220	给他弄了个网信一半
3586220	3588220	主任
3588220	3590220	这套班子一开始
3590220	3592220	卢伟这套班子是留给了习近平
3592220	3594220	所以习近平早年的
3594220	3596220	形象策划也是卢伟搞的
3596220	3598220	他有段时间跟习近平关系非常好
3598220	3600220	出访什么都跟着习近平
3600220	3602220	后来被
3602220	3604220	被地里瞎搞
3604220	3606220	背后乱说话
3606220	3608220	被人举报了
3608220	3610220	他搞了什么人奶宴
3610220	3612220	就是喝人奶
3612220	3614220	他那个人奶是活人奶
3614220	3616220	他去吃饭
3616220	3618220	做俩少妇
3618220	3620220	他喝奶了就先喝
3620220	3622220	这个叫人奶宴
3622220	3624220	当然我是一个正经的博主
3624220	3626220	你们也不感兴趣我就不细说了
3626220	3628220	卢伟跟赵薇关系非常好
3628220	3630220	赵薇跟他是安徽老江
3630220	3632220	跟他关系非常好
3632220	3634220	所以卢伟
3634220	3636220	回头我专门讲一讲
3636220	3638220	财民兆是一个
3638220	3640220	竞争的关系
3640220	3642220	原来在新华社一直是
3642220	3644220	财民兆的部下
3644220	3646220	有一次举报
3646220	3648220	财民兆也是非常
3648220	3650220	谢谢
3650220	3652220	讲牛人
