start	end	text
1871760	1874960	有人說她是傻白天但是我反對因為她一點都不傻啊
1876320	1879040	活力四射我就覺得看著我閨玉
1880240	1882880	我倆閨玉一個兒子就眼睛裡邊
1883760	1886560	眼睛裡邊那個眼神是一模一樣的特別親切
1887600	1890320	真的很好啊所以這是個林家孩子
1891120	1897120	所以她沒有使命沒有什麼那個神聖的那種啊神聖同盟的兒子叫地球
1897840	1901680	嚇人啊以後拯救大魚王朝就靠你了
1902480	1905280	以後打敗兇奴啊這個振興什麼
1906080	1907840	大汗大魚就靠你了
1908400	1909200	沒這玩啊
1909680	1910000	所以
1911920	1919120	那個我從以後呢我就不再點名了啊省了大家敏感啊因為現在他們都是瘋狗狼尖上的人
1919920	1920720	小雞呢
1921920	1923280	就是哥啊小哥呢
1924960	1925920	他呢大一點
1926480	1931840	他的母親呢以前那是在中國做生意的也是名校畢業的嘛北京北京人
1932400	1934480	明耀畢業在北京做生意後來就
1935200	1937760	就是因為各種原因呢就是惹上了麻煩
1938880	1941280	啊我們我們只能說的這麼多了就是惹上麻煩啊
1941840	1946240	有新人你可以擴展閱讀因為王叔的節目裡邊富含了大量的信息
1946720	1953360	你們問AI也好你們去百度或者古百度不行谷歌擴展閱讀也好你們都能找到
1954320	1961040	就都能找到細節啊那就是他在北京經商的時候他遇到了麻煩這一謊大概就是三十年以前的事了
1961840	1963040	遇到了麻煩之後呢
1963760	1967040	他就跑了跑回美國跑回美國之後隱姓埋名呢
1967840	1973600	就是經商是不可能了他雖然可能是學類似金融商科的這種名校畢業但經商不可能了
1973600	1979840	所以他就是一直就是生活的挺輕貧的嘛就是挺普普通的一人家不是大富大貴啊
1980320	1983760	小哥女啊家裡邊不是一個大富大貴的人家
1985200	1985920	真的是
1987360	1993280	就是在三番那邊的滑雪場啊就是他媽媽是滑雪教練
1994320	2000880	大家知道我們在美國加拿大生活時間場的人都知道滑雪教練他不是一個高薪工作
2001600	2006880	那麼除非你是特別特別牛逼的滑雪教練但他顯然不是
2007680	2008160	所以那
2009120	2011040	這孩子呢這孩子就是
2012080	2018720	他們都是買的卵啊就買的白卵那個年代也不能說沒錢啊因為那個年代這個世管嬰兒啊
2019280	2026000	和現在不一樣啊現在待遇啊世管一樣都都有法律了而且也很規範了有市場了
2026560	2029360	那個時候你想想二十年以前二十多年以前
2030240	2035760	在美國這個東西還是非常前言非常前衛的一方面法律上有很多空白
2036400	2037360	啊另一方面呢
2038240	2039600	價格上也有很多的
2040160	2045040	黃啊所以那個時候那個年代敢幹這個事的人一定是很前衛
2045600	2048320	很有思想而且有一定的經濟實力的人
2048960	2049600	所以呢
2050640	2051120	小雞
2052160	2054960	就就就是反正就這樣懷孕了嘛就懷孕了之後呢就
2055920	2059680	就天天跟著生下來之後就跟著他媽媽在學場啊工作
2060320	2062000	然後他看看看他也就會了
2062240	2068800	那就是也這方面確實是有有天賦而且他本身他有在這個圈子裡
2069360	2073280	很快的就找到了名師啊也在這裡面投入了大量的時間和經歷
2074000	2079280	那麼當他遇到了這個能夠拿奧運冠軍的這種實力到這個年齡的時候呢
2079840	2085280	他有反過的回到中國啊當然那個時候中國正在發展冰雪運動大量的投入
2086800	2090320	這個時候呢就進入了這個所謂的
2092960	2093280	就是
2094800	2097440	這是不好意思啊就是實話說就是
2098480	2099600	季節性中國人
2100800	2103520	就是每到冬奧會的時候他就變成中國人
2104480	2113120	那他的國籍呢到現在呢大家充滿了謎團啊這是第一屆北京張北冬奧會的時候美國人沒在乎這個事兒
2113120	2117280	因為那個時候美國很是很強的啊美國實力很強的
2117920	2121920	美國呢就等於是那個大戶啊被吃點吃點吃點
2122160	2122560	不在乎
2123440	2124560	那隨著這幾年的
2125360	2130320	慈孝鼻掌啊東升西下啊美國人的心眼就變得不是那麼高了不是那麼大了
2130800	2132000	所以這一次呢
2133200	2135440	美國人呢就特別的忌諱
2135760	2140880	美國主流媒體啊這次美國主流媒體包括美國副總統萬思
2141600	2142720	都在點他的名
2143920	2145120	說他在美國長大
2145760	2147200	他以後也是美國隊的
2147680	2149440	那他怎麼跑到中國去了呢
2150400	2154400	這個萬思副總統在電視節目上公開的發表不滿
2155360	2156560	因為我們所有的人都知道
2157200	2160320	中國啊美國是可以多國籍的但是中國只有一個國籍
2160960	2163520	中國是一個單國籍國家中國不認雙國籍
2164160	2170400	你成年以後你要么是中國人要么是美國人你不可能既是中國人也是美國人你不可能作作為一個
2173600	2177920	這叫學定惡狀態啊你的國籍取決於觀測的時間
2178560	2181120	所以這個事呢他一直沒跟大家講清楚
2181520	2185120	也就是說你加入中國國際之後你理論上來說應該是
2185440	2188400	退出美國國際否則的話你沒有違反美國的法律
2188720	2191200	但是你違反了中國的國際法
2192560	2193280	但是啊
2194080	2200160	美國在今天的這個國力狀態下啊就是美國現在開始自豬必叫了跟歐洲也開始算賬了
2200480	2202800	跟日本也開始算賬了啊跟
2203360	2205280	跟任何國家包括他的北約
2205600	2207360	他開始算賬了在這個時候
2208000	2214080	那你果然零在這個時候表現出啊sorry啊小雞啊小雞小哥啊小哥
2215040	2218320	表現出這種行為呢其實是不明智了
2220160	2222560	應該見好就收啊不太明智
2224320	2230960	呃因為美國的胸懷大家記住啊美國的胸懷不會越來越寬記住我這句話
2231440	2233280	美國的胸懷只會越來越窄
2234240	2241040	啊今天的美國將是未來十年二十年中最寬寬胸懷的時間了
2241600	2246720	未來的十年美國會越來越小心眼啊越來越自豬必叫
2247280	2251120	他甚至跟他的盟國之間都會真風相對的發生衝突
2251680	2253920	啊為什麼就是因為他的國力啊
2254800	2259360	在下降啊這是一個事實啊這些不能不能否認那麼在這個過程中
2260480	2261360	呃
2262160	2265840	我要要要要是要說是我規定我肯定不讓他乾這事
2266400	2269680	我肯定不讓他要要已經來了已經到了已經來了趕緊
2271040	2271600	洗手吧
2272320	2273200	啊他挺手吧
2273760	2279280	啊這這是趕緊挺手吧要不要不然你就你就完全加入中國國籍啊你就在這邊
2279760	2285440	因為退出美國國籍並不犯法啊這是一個自由的國家你就甜心申請說退出
2285680	2287440	美國國籍就得了啊做一個聲明
2287440	2291440	正式退出美国国际跟美国的授局把账算清楚了
2291440	2292440	这事就干净了
2292440	2294440	也行 这也可以
2294440	2298440	但是处于一个这个薛定恶状态的话
2298440	2300440	不是明智之举
2303440	2305440	南韩谷的政策是也难放弃
2305440	2308440	不是我说的放弃是放弃美国
2308440	2310440	我没有让他放弃中国
2311440	2316440	因为他的表现和他的状态是一个中国人的状态
2316440	2318440	他是个中国孩子的状态
2318440	2319440	他不像美国孩子
2319440	2321440	那个刘是个美国孩子的状态
2322440	2323440	谷可不是
2323440	2324440	谷不是ABC
2324440	2327440	他一点ABC的样子都没有
2327440	2330440	他现在越来越好莱坞化了
2330440	2331440	包括他的笑声
2331440	2332440	包括他的样子
2332440	2335440	长得越来越像好莱坞电影中的某些主角了
2337440	2339440	好吧 我们就先过去
2339440	2341440	我们就说这个小刘
2342440	2345440	小刘一句话概括就是富家女
2345440	2346440	她是富养的
2346440	2347440	她跟股价不一样
2347440	2348440	股价也有钱
2348440	2349440	不是说股价没钱
2349440	2353440	但是相对于普通老百姓来说都是有钱人家
2353440	2354440	但是大家记住
2354440	2357440	有钱人之间也是有天壤之别的
2357440	2358440	你懂吗
2358440	2360440	我就这么给你一个举个例子
2360440	2362440	就是小股价
2362440	2364440	如果要是说没有得奥运金牌之前
2364440	2366440	它是没有我有钱的
2366440	2367440	这我可以肯定的
2367440	2369440	但是小刘讲
2369440	2373440	有没有奥运金牌都至少是我的十倍
2373440	2374440	我不知道他们有多少钱
2374440	2375440	但是加个零差不多
2375440	2376440	至少
2377440	2378440	这就差距
2379440	2380440	明白吗
2381440	2383440	因为花样滑冰
2383440	2384440	滑雪
2384440	2386440	尤其是这种项目
2386440	2388440	那要砸进去多少钱
2389440	2390440	大家知道
2390440	2391440	他是在家里福尼亚
2391440	2392440	他不是在加拿大
2392440	2394440	那个地方就没有冰
2394440	2395440	那地方冰
2396440	2397440	多新鲜
2397440	2398440	在夏威夷德
2398440	2400440	他那全是人造的
2400440	2403440	那个里边的那些名师
2403440	2405440	那些名教练
2405440	2407440	包括占用的时间
2407440	2408440	都是天价
2408440	2410440	不是一般老百姓能玩得起的
2410440	2411440	花样滑冰
2411440	2412440	花样滑雪
2412440	2413440	这样的项目
2413440	2415440	根本不是老百姓能玩得起的
2415440	2417440	所以你看就知道了
2417440	2419440	那你穷国有吗
2419440	2420440	你看看
2420440	2421440	拿金牌的那个
2421440	2423440	除非要么他是冰雪国家
2423440	2425440	冰天雪地的
2425440	2427440	要么就是极其强大的国家
2427440	2428440	富裕的国家
2428440	2429440	日本
2430440	2431440	是中国
2431440	2432440	这样的国家
2433440	2434440	你没有这样的条件
2434440	2436440	你根本撑不住的
2438440	2439440	好了
2442440	2443440	我要买戒指的
2443440	2445440	把大镖客的微信推送给你们
2445440	2446440	可以
2446440	2448440	大家给大镖客带带货吧
2449440	2450440	小刘家没有你有钱
2450440	2451440	他爸说了一百万元
2451440	2452440	好了
2452440	2454440	我们就不说小刘了
2454440	2455440	我们就不说小谷了
2455440	2458440	我们现在就给大家讲故事
2458440	2459440	这个故事里
2459440	2461440	如有雷铜纯属巧合
2461440	2463440	如有雷铜纯属巧合
2463440	2464440	如有
2466440	2467440	姓名的重合
2467440	2469440	一纯属巧合
2469440	2471440	不代表这是事件
2472440	2474440	相关人等
2474440	2475440	就是
2475440	2477440	我给大家讲一个
2477440	2479440	气功的故事
2479440	2481440	欧洲滑雪很便宜的
2481440	2483440	你说的是两回事
2483440	2484440	欧洲
2484440	2485440	美国打高尔夫也很便宜
2485440	2487440	但是你要培养一个
2487440	2488440	股子
2488440	2489440	你看你要花多少钱
2489440	2490440	这是两回事
2494440	2495440	你打开百度
2495440	2496440	此时此刻
2496440	2497440	国内翻墙出来
2497440	2498440	你们打开百度
2498440	2499440	我结果要给你们
2499440	2500440	长知识了
2500440	2501440	要让你们知道
2501440	2502440	世界的多维
2502440	2503440	我们
2503440	2504440	我们
2504440	2506440	我们不认为小谷
2506440	2507440	好
2507440	2508440	还是小刘好
2508440	2509440	我们也不认为
2509440	2510440	谁对是谁错
2510440	2511440	我们就站在
2511440	2512440	宇宙看地球
2512440	2513440	东升西降
2513440	2514440	我们就说这么一个状态
2514440	2515440	大家知道吧
2515440	2516440	就是小刘和小谷
2516440	2517440	他就是
2517440	2518440	两种不同的
2518440	2519440	在
2519440	2520440	美国的
2520440	2521440	中国人的选择
2521440	2522440	一个是回去
2522440	2524440	称王称霸去了
2524440	2526440	再回去赚那钱
2526440	2527440	一个就是在美国
2527440	2528440	坚守
2528440	2529440	在美国坚守
2529440	2530440	坚决不回去
2530440	2531440	甚至要
2531440	2532440	甚至要给你
2532440	2533440	划清界限
2533440	2535440	这两种美国人
2535440	2536440	这两种美国人
2536440	2537440	就是华人
2537440	2539440	他们两个都是华人
2539440	2540440	这两种华人
2540440	2541440	就像我们一样
2541440	2542440	美国的加拿大
2542440	2543440	这样的华人
2543440	2545440	目前都摆在
2545440	2547440	面前的两条路
2547440	2548440	我为什么觉得
2548440	2549440	这个话题
2549440	2550440	特别具有说服力
2550440	2551440	就是小谷和小刘
2551440	2552440	几乎是给我们的
2552440	2553440	给我们的孩子了
2553440	2554440	这两条路的选择
2554440	2555440	就是我们的孩子
2555440	2556440	包括我们自己
2556440	2558440	就是这两条路
2558440	2559440	哈罗七七七
2559440	2560440	祝你发大财
2560440	2561440	就是这两条路
2561440	2562440	要么走小谷的路
2562440	2564440	去中国去弄钱建
2564440	2566440	要么走小刘的路
2566440	2567440	好
2567440	2569440	打开百度百科
2569440	2570440	搜什么
2570440	2571440	搜张红宝
2571440	2573440	红是红大的红
2573440	2574440	就是宝盖头
2574440	2575440	一个那个
2575440	2576440	红大的红
2576440	2577440	哈罗七七七
2577440	2578440	祝你发大财
2578440	2579440	祝你马年大吉
2579440	2580440	祝你马上发财
2580440	2581440	祝你新生活愉快
2581440	2583440	搜张红宝
2583440	2584440	你能看到这样
2584440	2585440	我给大家搜过了
2585440	2586440	张红宝
2586440	2588440	1954年1月5日出生
2588440	2591440	2006年7月31日去世
2591440	2593440	享年等于是52岁
2593440	2594440	对吧
2594440	2595440	那么元级
2595440	2596440	黑龙江
2596440	2598440	哈尔滨
2598440	2600440	户籍所在地海口
2600440	2602440	中华养生
2602440	2603440	异志公
2603440	2604440	创始人
2604440	2607440	1985年在北京钢铁学院
2607440	2608440	进修期间
2608440	2610440	张
2610440	2612440	开始在
2612440	2614440	北京各大高校
2614440	2616440	传授自创的
2616440	2617440	他是创始人
2617440	2618440	中工
2618440	2619440	就是中华养生
2619440	2620440	异志公
2620440	2622440	直至1999年
2622440	2623440	14年
2623440	2625440	中工被取地
2625440	2626440	为什么取地
2626440	2627440	大家都知道吧
2627440	2628440	因为法轮功
2628440	2629440	法轮功发神经
2629440	2630440	1999年
2630440	2631440	李洪志那帮傻皮
2631440	2633440	就去围攻中南海
2633440	2635440	结果李洪志被取地了之后
2635440	2637440	就把他给连带了
2637440	2638440	连带了
2638440	2639440	波及了
2639440	2641440	所以他是被李洪志
2641440	2643440	朱队游给坑了
2643440	2644440	同年
2644440	2646440	就是1999年11月6号
2646440	2648440	骑在都江燕
2648440	2649440	中兴镇设计的
2649440	2651440	国际生命科学院
2651440	2652440	被查封
2652440	2654440	一会儿我给你讲
2654440	2655440	国际生命科学院
2655440	2656440	有多牛逼呀
2656440	2658440	我今天要给你们讲一个
2658440	2659440	穿越爽闻的故事
2659440	2661440	就是装张红宝
2661440	2663440	以及后来的这个
2663440	2665440	今天我们的主人公之一
2665440	2668440	所以他2000年1月
2668440	2669440	2000年1月
2669440	2671440	张红宝呢
2671440	2672440	那时候法轮功
2672440	2674440	已经被抓起来了
2674440	2675440	张红宝呢
2675440	2677440	就趁着春节之前
2677440	2679440	非法入境
2679440	2681440	美国关岛
2681440	2682440	因为去关岛
2682440	2683440	面前他跑的方面
2683440	2684440	他就跑关岛了
2684440	2686440	然后被拘押于关岛的
2686440	2687440	居留营
2687440	2688440	他是偷渡去的
2688440	2689440	同年6月
2689440	2690440	中国政府
2690440	2692440	以涉嫌强奸妇女
2692440	2694440	谋杀和伪造
2694440	2695440	证件的罪名
2695440	2696440	通缉张红宝
2696440	2697440	你看看
2697440	2698440	2000年6月
2698440	2700440	中国共产党就干他了
2700440	2701440	杀人
2701440	2702440	强奸
2702440	2704440	伪造证件
2704440	2705440	什么
2705440	2706440	给他来什么
2707440	2708440	然后呢
2709440	2710440	通过他的运作
2710440	2711440	以及海外民运
2711440	2713440	等势力的营救
2714440	2715440	那么张红宝在
2715440	2716440	2001年
2716440	2717440	4月17日
2717440	2718440	获得释放
2719440	2720440	并且获得了
2720440	2722440	美国政治庇护
2723440	2725440	并且张红宝
2725440	2726440	成立了
2727440	2729440	中国影子政府
2730440	2731440	你没听错
2731440	2732440	他真的就叫
2732440	2733440	中国影子政府
2734440	2735440	自认为总统
2736440	2737440	就是郭大总统
2737440	2738440	是第二个
2739440	2740440	张大总统
2740440	2741440	是第一个
2742440	2743440	2003年
2743440	2744440	张红宝
2744440	2745440	涉嫌
2746440	2747440	欧达女用
2747440	2748440	就是女管家
2749440	2750440	姓和的叫河南方
2750440	2752440	被在LA起诉
2752440	2754440	好像是加州起诉
2754440	2755440	LA吧应该是
2756440	2757440	然后
2758440	2760440	2006年7月31日
2760440	2762440	因车祸在美国身亡
2763440	2765440	其随身的秘书
2765440	2766440	和司机
2766440	2767440	同时丧生
2768440	2769440	这是你能在百度
2769440	2770440	搜到的
2772440	2774440	虽然信息很简单
2774440	2775440	而且抹黑很严重
2775440	2777440	但是你隐隐约约的
2778440	2779440	已经
2779440	2780440	感觉到
2780440	2781440	张红宝
2781440	2782440	不是个一般的人了
2782440	2783440	好了
2783440	2784440	我给大家讲整个的故事
2785440	2786440	上个世纪
2786440	2787440	八九十年代
2787440	2789440	就是我10岁之后
2790440	2791440	中华大地上
2791440	2792440	流行了一股气功热
2793440	2794440	神舟大地
2794440	2796440	处处练功
2796440	2797440	那那个气功热
2797440	2798440	是真气功热
2798440	2799440	跟你们
2799440	2800440	你们今天看到的
2800440	2801440	什么行走
2801440	2802440	老年人
2802440	2803440	什么行走队
2803440	2804440	广场舞相比
2805440	2806440	那今天这玩意
2806440	2808440	都是他们的弱智级的
2809440	2810440	那气功
2810440	2811440	只要是经历过
2811440	2812440	八九十年代的
2812440	2813440	左的中国人
2813440	2814440	你们回问
2814440	2815440	妈妈就全是
2815440	2816440	全都知道
2816440	2817440	那么最大的
2817440	2818440	叫中功
2818440	2819440	就是张红宝
2819440	2820440	第二大的
2820440	2821440	叫香功
2821440	2823440	就是练起来有香味
2823440	2824440	那叫香功
2826440	2828440	法轮功排不上
2829440	2830440	法轮功自称自己排第三
2830440	2831440	实际上
2831440	2832440	他根本排不上的
2832440	2833440	那么上制
2833440	2834440	高干
2834440	2835440	科学家
2835440	2837440	共产党
2837440	2839440	国籍副国籍领导
2839440	2841440	吓到普通老百姓
2843440	2845440	很多人沉迷于气功
2845440	2846440	我多次给大家讲过
2846440	2847440	我妈都是
2847440	2848440	贺乡庄的
2848440	2849440	忠实拥准
2849440	2850440	我妈八十年代
2850440	2851440	身体不好
2851440	2852440	她练贺乡庄
2852440	2853440	练的自发功
2853440	2854440	走火入魔
2854440	2855440	整天在那练
2855440	2857440	身体确实好了
2858440	2859440	那是个大师
2859440	2860440	被出的时代
2860440	2861440	甚至影响到了香港
2861440	2863440	香港的那些
2863440	2865440	当年的大片
2865440	2866440	周星驰的大片里边
2866440	2867440	那个
2867440	2868440	那个颜辛
2868440	2869440	那些
2869440	2870440	大家知道吧
2870440	2871440	那个赌王赌圣里边
2871440	2872440	挫牌
2872440	2873440	那都是当时
2873440	2874440	中国的那些
2874440	2876440	气功大师的真人真事
2876440	2878440	引涉到香港电影里的
2879440	2880440	所以呢
2880440	2881440	这就是中华
2881440	2882440	养生意志功的
2882440	2884440	创始人张宏保
2884440	2885440	当年的
2885440	2886440	所处的时代
2887440	2888440	张宏保在这些
2888440	2889440	气功大师里边
2889440	2891440	不一定是功力最强的
2891440	2892440	但一定是
2892440	2893440	头脑最发达的
2893440	2895440	算力最强的
2895440	2896440	到八
2896440	2897440	八十年代
2897440	2898440	到九十年代
2898440	2900440	张宏保同志的
2900440	2901440	年盈利
2901440	2903440	就几亿人民币
2904440	2905440	所以我
2905440	2906440	我就忘了告诉你们
2906440	2907440	中国的首富
2907440	2908440	还有一位
2908440	2909440	张宏保了
2910440	2911440	张宏保的
2911440	2912440	九十年代中期的时候
2912440	2914440	每年获利呀
2914440	2915440	三四个亿
2915440	2917440	而且是他报上去的
2917440	2919440	他报给税务的
2919440	2920440	我一年的利润
2920440	2921440	是三四个亿
2921440	2922440	那真是
2922440	2924440	堪称大师中的首富
2924440	2926440	被人群起而模仿
2928440	2929440	不光是李洪志
2929440	2930440	模仿他
2930440	2931440	那个海
2931440	2932440	那个叫什么
2932440	2933440	那个
2935440	2936440	建立宝
2936440	2937440	就是建立宝
2937440	2938440	那个可乐建立宝
2938440	2939440	那个饮料
2939440	2940440	那个老板
2940440	2941440	也模仿的
2942440	2943440	1987年
2943440	2944440	他创立了
2944440	2945440	中华
2945440	2946440	养生意志功
2946440	2947440	在传授期间
2947440	2948440	产生了
2948440	2950440	很多所谓的神祭
2950440	2951440	比如说
2951440	2952440	死了的人
2952440	2953440	给弄活了之类的
2953440	2954440	所以就顶胜
2954440	2956440	工作人员有多少呢
2956440	2958440	他后来成立了一个
2958440	2959440	麒麟文化集团
2959440	2961440	他已经企业化运营了
2961440	2963440	麒麟文化集团的
2963440	2964440	再测员工
2965440	2966440	十万
2966440	2967440	十万之中
2967440	2969440	就是他有十万员工
2969440	2971440	那学习的弟子
2971440	2972440	有多少人呢
2972440	2973440	学习的弟子
2973440	2974440	他自己讲
2974440	2975440	三四千万
2975440	2976440	具体多少
2976440	2977440	还不知道
2977440	2978440	三到四千万
2978440	2979440	他知道那一年
2979440	2980440	中国共产党
2980440	2981440	党员1995年
2981440	2982440	大概有多少的
2982440	2983440	就是
2983440	2985440	他的人数是超过
2985440	2986440	1995年
2986440	2988440	中国共产党再测党员的
2988440	2989440	当然
2989440	2990440	有很多神祭
2990440	2991440	比如说
2991440	2992440	一念杀死兔子
2992440	2993440	当时我们记
2993440	2995440	一念能够杀死兔子
2996440	2997440	一念能让一个
2997440	2998440	一千多斤的
2998440	2999440	一吨重的
2999440	3000440	半吨重的
3000440	3001440	大石头
3001440	3002440	动起来
3002440	3003440	一伸手
3003440	3004440	啪啪一拍一抓
3004440	3006440	就能把癌症患者
3006440	3007440	各种
3007440	3008440	不治之症
3008440	3009440	上的那个病
3009440	3010440	抓出来
3010440	3011440	抹到
3011440	3012440	抹到纸上那只
3012440	3013440	黏糊糊的
3013440	3014440	给你结实
3014440	3016440	圣洁石给抓出来
3017440	3018440	然后
3018440	3019440	到处
3019440	3020440	代工做报告
3020440	3022440	代工现场治病
3022440	3023440	抓你的圣洁石
3023440	3024440	抓你的刘子
3024440	3026440	卖代工
3026440	3028440	录音带
3028440	3029440	代工录像带
3029440	3030440	那个玩儿
3030440	3032440	没有人用盗版的
3032440	3033440	所有炼
3033440	3034440	气功的
3034440	3035440	当年
3035440	3036440	我们听什么
3036440	3037440	都听打口袋
3037440	3038440	听港台音乐
3038440	3039440	都是盗版
3039440	3041440	哥们借给来录一下
3041440	3043440	他那个师父
3043440	3045440	发了工的那个录音带
3045440	3046440	没有人敢录盗版
3046440	3048440	都是他们买正版的
3048440	3049440	正版老贵了
3049440	3050440	录音带
3050440	3051440	录像带
3051440	3052440	书
3052440	3053440	转法轮
3053440	3054440	都是他徒弟
3054440	3055440	他比这个厉害多了
3055440	3057440	那是大转特转
3057440	3059440	以至于
3059440	3060440	做了
3060440	3061440	做禅
3061440	3062440	一修
3062440	3063440	四川
3063440	3065440	青城山
3065440	3067440	灵气汇翠
3067440	3069440	四川有个青城山
3069440	3070440	所以
3070440	3071440	我要在那
3071440	3072440	设立法弹
3072440	3074440	所以中华养生意志工在
3074440	3075440	四川
3075440	3076440	青城山和陕西
3076440	3078440	都各设立了一个法弹
3078440	3080440	四川青城山的法弹最大
3080440	3083440	叫国际生命科学院
3083440	3085440	你别
3085440	3088440	你今天都说我在扯
3088440	3090440	你们都太年轻了
3090440	3091440	你们这帮傻逼都不知道
3091440	3093440	当年中国有多自由
3093440	3094440	就是国际生命科学院
3094440	3096440	就是在青城山里面
3096440	3097440	就是那个
3097440	3100440	2000年让江泽民给他关了的那个
3100440	3103440	所以当时就是作庸北京
3103440	3106440	胸怀天下
3106440	3108440	那就是金庸武侠小说里面的状态
3108440	3109440	所以呢
3109440	3110440	他呢
3110440	3111440	他这个人呢
3111440	3113440	他是54年出生的
3113440	3114440	所以他
3114440	3116440	68年的时候14岁
3116440	3118440	就是跟金上同龄人
3118440	3120440	他们没上过大学
3120440	3121440	就初中毕业
3121440	3122440	就去当知青去了
3122440	3123440	所以他呢
3123440	3124440	是当知青的
3124440	3125440	当知青到77年
3125440	3127440	78年能够恢复高考吗
3127440	3129440	就是他那样54年的
3129440	3130440	77年他23岁
3130440	3131440	他可以恢复高考了
3131440	3134440	他就考到了那个哈尔滨野金
3134440	3136440	高等职业专科学校
3136440	3138440	等于是个大砖吧
3138440	3139440	中砖大砖
3139440	3140440	他在那个大砖里边
3140440	3142440	哈尔滨野金大砖里边上学
3142440	3144440	选矿
3144440	3145440	毕业后呢
3145440	3147440	到一个矿场工作
3147440	3149440	还不错呀
3149440	3150440	那个77年
3150440	3151440	上完大学
3151440	3153440	82年左右工作了之后
3153440	3154440	到83年
3154440	3155440	做一个大学生
3155440	3156440	他大专业叫大学
3156440	3157440	大学生
3157440	3160440	张红宝被公派到北京钢铁学院
3160440	3162440	大家知道北京钢铁学院吗
3162440	3164440	就是今天的北京科技大学
3164440	3165440	他在那儿进修
3165440	3168440	进修经济管理专业
3168440	3169440	就是85年去的
3169440	3170440	去那之后就赶上
3170440	3171440	哇擦
3171440	3172440	气功热了
3172440	3174440	张红宝
3174440	3175440	弄着弄着
3175440	3177440	自己就来来感觉了
3177440	3178440	我也行啊
3178440	3179440	我操
3179440	3180440	我能力比他们强
3180440	3182440	我功能比他们强
3182440	3183440	他就在大学里边
3183440	3184440	在宿舍里边
3184440	3186440	创了中工
3186440	3188440	那他的优良的算力
3188440	3189440	他毕竟是大学生啊
3189440	3190440	你想
3190440	3191440	李洪志是什么人啊
3191440	3192440	对不对
3192440	3193440	李洪志是武警
3193440	3194440	春小浩的
3194440	3195440	那张红宝是什么人
3195440	3196440	张红宝是正儿八经的
3196440	3197440	恢复高考的大学生啊
3197440	3199440	所以张红宝的聪明
3199440	3200440	算力呢
3200440	3201440	是
3201440	3203440	那就是得到了极好的发挥
3203440	3204440	首先
3204440	3205440	他在钢铁学院
3205440	3207440	走上层路线
3207440	3208440	什么意思呢
3208440	3210440	他是他拉钢铁学院的校长
3210440	3211440	党委书记
3211440	3213440	学他的弃功
3213440	3215440	老校长的老婆
3215440	3217440	老校长的闺女儿子
3217440	3218440	儿媳妇
3218440	3219440	全拉到他身边
3219440	3221440	免费教大家弃功
3221440	3222440	强人见体
3222440	3223440	效果很好
3223440	3224440	该怎么说怎么说
3224440	3225440	效果很好
3225440	3226440	为什么呢
3226440	3227440	因为这些老学生啊
3227440	3228440	常年坐班
3228440	3229440	监周啊
3229440	3230440	警追啊
3230440	3231440	都有毛病
3231440	3233440	我估计性生活也都不协调
3233440	3234440	所以他这么一弄啊
3234440	3235440	一动啊
3235440	3237440	效果是良好的
3237440	3238440	所以呢
3240440	3242440	他还会学乙之用
3242440	3244440	因为他在大学学过
3244440	3245440	系统工程啊
3245440	3247440	学过所谓的这些
3247440	3249440	高等的这个科学
3249440	3250440	所以他都把
3250440	3252440	他把他学的系统工程
3252440	3254440	用高等物理
3254440	3255440	高等数学
3255440	3257440	系统工程来解释弃功
3257440	3258440	所以呢
3258440	3260440	张红宝开创了
3260440	3263440	以科学解释弃功的这么一个
3263440	3265440	传统文化
3265440	3268440	养生科学化的这么一个潮流
3268440	3269440	一下子呢
3269440	3271440	你们今天讲叫迷惑了
3271440	3273440	当当年可不叫迷惑了
3273440	3276440	当年就是启发了广大知识分子
3276440	3278440	所以北京纲院是
3278440	3279440	中共的重灾区
3279440	3281440	那是中共的井纲山
3281440	3282440	北京纲院啊
3282440	3284440	你们有纲院的朋友啊
3284440	3285440	纲院的观众
3285440	3287440	你们你们可能不知道啊
3287440	3288440	你们纲院在历史上
3288440	3289440	有这个名声的
3289440	3291440	就是中华养生一只
3291440	3292440	一只公的井纲山
3292440	3293440	沿安瓦遥堡
3293440	3294440	就你们那儿
3295440	3296440	然后呢
3296440	3298440	张红宝在纲院大获成功之后
3298440	3300440	很快的就瞄准了北大
3300440	3301440	因为离得不远
3301440	3302440	骑警车就到了
3302440	3304440	所以他又去了北大传功
3304440	3306440	在威名湖畔传功
3306440	3307440	然后呢
3307440	3308440	又去了清华
3308440	3309440	随着他的弟子越来越多呀
3309440	3311440	他就在清华北大纲院
3311440	3312440	也就是说
3312440	3315440	中共走的是高校路线
3315440	3316440	他跟法律工不一样
3316440	3318440	他走的是高等学校路线
3318440	3320440	很多科学家呀
3320440	3321440	退休的老院士
3321440	3322440	是他的
3322440	3324440	中共的忠实信徒
3325440	3326440	当时
3326440	3328440	中国非常权威的大报
3328440	3330440	有这么一篇文章叫
3330440	3331440	魏名湖畔
3331440	3332440	气功热
3332440	3334440	烟园师生受益多
3335440	3336440	就是讲
3336440	3338440	张红宝在北大传功
3338440	3340440	有千余名北大师生
3340440	3342440	是他的忠实信徒
3342440	3343440	然后呢
3343440	3344440	顺着北大清华
3344440	3345440	就到什么中科院呀
